SO,SO_id,DI,dimensions_id
Psychopathology,jour.1312298,10.1159/000495842,pub.1111640459
Psychopathology,jour.1312298,10.1159/000495843,pub.1111576652
Psychopathology,jour.1312298,10.1159/000495845,pub.1111327441
Psychopathology,jour.1312298,10.1159/000494882,pub.1110428716
Psychopathology,jour.1312298,10.1159/000495006,pub.1110274021
Psychopathology,jour.1312298,10.1159/000492788,pub.1107952582
Psychopathology,jour.1312298,10.1159/000494088,pub.1107952576
Psychopathology,jour.1312298,10.1159/000491701,pub.1107668797
Psychopathology,jour.1312298,10.1159/000492789,pub.1107120660
Psychopathology,jour.1312298,10.1159/000492620,pub.1106678730
Psychopathology,jour.1312298,10.1159/000492228,pub.1106678720
Psychopathology,jour.1312298,10.1159/000491702,pub.1106407433
Psychopathology,jour.1312298,10.1159/000490708,pub.1105742564
Psychopathology,jour.1312298,10.1159/000490257,pub.1105271220
Psychopathology,jour.1312298,10.1159/000489679,pub.1105144160
Psychopathology,jour.1312298,10.1159/000488768,pub.1105142042
Psychopathology,jour.1312298,10.1159/000489468,pub.1105140124
Psychopathology,jour.1312298,10.1159/000489500,pub.1105074074
Psychopathology,jour.1312298,10.1159/000489176,pub.1104453533
Psychopathology,jour.1312298,10.1159/000489268,pub.1104424057
Psychopathology,jour.1312298,10.1159/000488464,pub.1103978249
Psychopathology,jour.1312298,10.1159/000488463,pub.1103978248
Psychopathology,jour.1312298,10.1159/000488645,pub.1103852314
Psychopathology,jour.1312298,10.1159/000488462,pub.1103813799
Psychopathology,jour.1312298,10.1159/000487895,pub.1103635057
Psychopathology,jour.1312298,10.1159/000488114,pub.1103635051
Psychopathology,jour.1312298,10.1159/000488357,pub.1103454562
Psychopathology,jour.1312298,10.1159/000486898,pub.1103222555
Psychopathology,jour.1312298,10.1159/000487362,pub.1103202490
Psychopathology,jour.1312298,10.1159/000487008,pub.1101699362
Psychopathology,jour.1312298,10.1159/000487399,pub.1101696318
Psychopathology,jour.1312298,10.1159/000487363,pub.1101531084
Psychopathology,jour.1312298,10.1159/000486897,pub.1101529060
Psychopathology,jour.1312298,10.1159/000486830,pub.1101520537
Psychopathology,jour.1312298,10.1159/000486603,pub.1101248228
Psychopathology,jour.1312298,10.1159/000486683,pub.1101204048
Psychopathology,jour.1312298,10.1159/000486604,pub.1101185414
Psychopathology,jour.1312298,10.1159/000486602,pub.1101153155
Psychopathology,jour.1312298,10.1159/000486601,pub.1101153154
Psychopathology,jour.1312298,10.1159/000486558,pub.1101039310
Psychopathology,jour.1312298,10.1159/000486243,pub.1100648278
Psychopathology,jour.1312298,10.1159/000485980,pub.1100474107
Psychopathology,jour.1312298,10.1159/000486204,pub.1100432702
Psychopathology,jour.1312298,10.1159/000485517,pub.1100380295
Psychopathology,jour.1312298,10.1159/000485630,pub.1100193354
Psychopathology,jour.1312298,10.1159/000484415,pub.1100191282
Psychopathology,jour.1312298,10.1159/000485629,pub.1099737272
Psychopathology,jour.1312298,10.1159/000484414,pub.1099623157
Psychopathology,jour.1312298,10.1159/000497174,pub.1112118511
Psychopathology,jour.1312298,10.1159/000489729,pub.1104292010
Psychopathology,jour.1312298,10.1159/000489732,pub.1104285205
Psychopathology,jour.1312298,10.1159/000487971,pub.1103213283
Psychopathology,jour.1312298,10.1159/000484353,pub.1099652757
Psychopathology,jour.1312298,10.1159/000481949,pub.1092753334
Psychopathology,jour.1312298,10.1159/000481950,pub.1092734977
Psychopathology,jour.1312298,10.1159/000479885,pub.1092506750
Psychopathology,jour.1312298,10.1159/000481516,pub.1092407924
Psychopathology,jour.1312298,10.1159/000479884,pub.1092248855
Psychopathology,jour.1312298,10.1159/000479284,pub.1092185782
Psychopathology,jour.1312298,10.1159/000479883,pub.1092183451
Psychopathology,jour.1312298,10.1159/000479702,pub.1091923841
Psychopathology,jour.1312298,10.1159/000479882,pub.1091496629
Psychopathology,jour.1312298,10.1159/000478785,pub.1091381950
Psychopathology,jour.1312298,10.1159/000479071,pub.1091351252
Psychopathology,jour.1312298,10.1159/000479235,pub.1091218917
Psychopathology,jour.1312298,10.1159/000478989,pub.1091150530
Psychopathology,jour.1312298,10.1159/000477775,pub.1091107627
Psychopathology,jour.1312298,10.1159/000477669,pub.1090872972
Psychopathology,jour.1312298,10.1159/000477670,pub.1090664429
Psychopathology,jour.1312298,10.1159/000475533,pub.1085900183
Psychopathology,jour.1312298,10.1159/000460823,pub.1085745857
Psychopathology,jour.1312298,10.1159/000474951,pub.1085580168
Psychopathology,jour.1312298,10.1159/000474949,pub.1085548785
Psychopathology,jour.1312298,10.1159/000474950,pub.1085444374
Psychopathology,jour.1312298,10.1159/000472154,pub.1085430484
Psychopathology,jour.1312298,10.1159/000464106,pub.1085376249
Psychopathology,jour.1312298,10.1159/000468544,pub.1085040543
Psychopathology,jour.1312298,10.1159/000457803,pub.1084233273
Psychopathology,jour.1312298,10.1159/000456549,pub.1084233211
Psychopathology,jour.1312298,10.1159/000456037,pub.1084233186
Psychopathology,jour.1312298,10.1159/000455929,pub.1084233162
Psychopathology,jour.1312298,10.1159/000455256,pub.1084233124
Psychopathology,jour.1312298,10.1159/000454928,pub.1084233096
Psychopathology,jour.1312298,10.1159/000455876,pub.1083856929
Psychopathology,jour.1312298,10.1159/000455195,pub.1083824775
Psychopathology,jour.1312298,10.1159/000454884,pub.1074235783
Psychopathology,jour.1312298,10.1159/000453272,pub.1074207024
Psychopathology,jour.1312298,10.1159/000453585,pub.1053918322
Psychopathology,jour.1312298,10.1159/000454865,pub.1029766649
Psychopathology,jour.1312298,10.1159/000452768,pub.1021186386
Psychopathology,jour.1312298,10.1159/000452493,pub.1008169706
Psychopathology,jour.1312298,10.1159/000452892,pub.1005417394
Psychopathology,jour.1312298,10.1159/000486107,pub.1100380303
Psychopathology,jour.1312298,10.1159/000477371,pub.1085966006
Psychopathology,jour.1312298,10.1159/000471505,pub.1084753134
Psychopathology,jour.1312298,10.1159/000464395,pub.1084609997
Psychopathology,jour.1312298,10.1159/000456215,pub.1084233202
Psychopathology,jour.1312298,10.1159/000441952,pub.1052043515
Psychopathology,jour.1312298,10.1159/000447781,pub.1051396636
Psychopathology,jour.1312298,10.1159/000446546,pub.1049172100
Psychopathology,jour.1312298,10.1159/000442294,pub.1048795363
Psychopathology,jour.1312298,10.1159/000443900,pub.1048415504
Psychopathology,jour.1312298,10.1159/000444689,pub.1047220329
Psychopathology,jour.1312298,10.1159/000444505,pub.1046285347
Psychopathology,jour.1312298,10.1159/000446707,pub.1046191327
Psychopathology,jour.1312298,10.1159/000451029,pub.1045531192
Psychopathology,jour.1312298,10.1159/000450707,pub.1044472314
Psychopathology,jour.1312298,10.1159/000448623,pub.1043996659
Psychopathology,jour.1312298,10.1159/000447747,pub.1043440544
Psychopathology,jour.1312298,10.1159/000448481,pub.1042665019
Psychopathology,jour.1312298,10.1159/000446403,pub.1041675005
Psychopathology,jour.1312298,10.1159/000443989,pub.1040791122
Psychopathology,jour.1312298,10.1159/000445439,pub.1037267982
Psychopathology,jour.1312298,10.1159/000448376,pub.1036267639
Psychopathology,jour.1312298,10.1159/000443901,pub.1036193135
Psychopathology,jour.1312298,10.1159/000440812,pub.1035296875
Psychopathology,jour.1312298,10.1159/000443837,pub.1034440942
Psychopathology,jour.1312298,10.1159/000447596,pub.1034184720
Psychopathology,jour.1312298,10.1159/000446846,pub.1033844557
Psychopathology,jour.1312298,10.1159/000448195,pub.1032905317
Psychopathology,jour.1312298,10.1159/000447597,pub.1031205594
Psychopathology,jour.1312298,10.1159/000448334,pub.1031128950
Psychopathology,jour.1312298,10.1159/000447328,pub.1029526475
Psychopathology,jour.1312298,10.1159/000442295,pub.1027359236
Psychopathology,jour.1312298,10.1159/000444506,pub.1024930873
Psychopathology,jour.1312298,10.1159/000448055,pub.1023448047
Psychopathology,jour.1312298,10.1159/000441503,pub.1022464500
Psychopathology,jour.1312298,10.1159/000445065,pub.1018975429
Psychopathology,jour.1312298,10.1159/000450959,pub.1018477139
Psychopathology,jour.1312298,10.1159/000448053,pub.1017573515
Psychopathology,jour.1312298,10.1159/000443838,pub.1015076787
Psychopathology,jour.1312298,10.1159/000448177,pub.1011411359
Psychopathology,jour.1312298,10.1159/000448624,pub.1009766920
Psychopathology,jour.1312298,10.1159/000447359,pub.1009741788
Psychopathology,jour.1312298,10.1159/000447457,pub.1009646312
Psychopathology,jour.1312298,10.1159/000447640,pub.1009155814
Psychopathology,jour.1312298,10.1159/000449004,pub.1009127765
Psychopathology,jour.1312298,10.1159/000448054,pub.1005574421
Psychopathology,jour.1312298,10.1159/000448404,pub.1005567237
Psychopathology,jour.1312298,10.1159/000446811,pub.1004973201
Psychopathology,jour.1312298,10.1159/000452476,pub.1002584094
Psychopathology,jour.1312298,10.1159/000445804,pub.1002527930
Psychopathology,jour.1312298,10.1159/000444882,pub.1001513746
Psychopathology,jour.1312298,10.1159/000446661,pub.1000403357
Psychopathology,jour.1312298,10.1159/000448746,pub.1053693712
Psychopathology,jour.1312298,10.1159/000448488,pub.1048473463
Psychopathology,jour.1312298,10.1159/000452117,pub.1047615057
Psychopathology,jour.1312298,10.1159/000446456,pub.1046436492
Psychopathology,jour.1312298,10.1159/000449520,pub.1042331749
Psychopathology,jour.1312298,10.1159/000448020,pub.1029430290
Psychopathology,jour.1312298,10.1159/000455105,pub.1010774054
Psychopathology,jour.1312298,10.1159/000440813,pub.1053295567
Psychopathology,jour.1312298,10.1159/000438675,pub.1051436573
Psychopathology,jour.1312298,10.1159/000437441,pub.1037461798
Psychopathology,jour.1312298,10.1159/000441327,pub.1029019438
Psychopathology,jour.1312298,10.1159/000441477,pub.1026629052
Psychopathology,jour.1312298,10.1159/000442702,pub.1042100809
Psychopathology,jour.1312298,10.1159/000440770,pub.1008743692
Psychopathology,jour.1312298,10.1159/000373894,pub.1049866259
Psychopathology,jour.1312298,10.1159/000368904,pub.1042970812
Psychopathology,jour.1312298,10.1159/000381587,pub.1038361188
Psychopathology,jour.1312298,10.1159/000369889,pub.1036170535
Psychopathology,jour.1312298,10.1159/000376586,pub.1032450354
Psychopathology,jour.1312298,10.1159/000375504,pub.1000756272
Psychopathology,jour.1312298,10.1159/000438827,pub.1053723692
Psychopathology,jour.1312298,10.1159/000366489,pub.1053692298
Psychopathology,jour.1312298,10.1159/000366562,pub.1053345918
Psychopathology,jour.1312298,10.1159/000437210,pub.1052823697
Psychopathology,jour.1312298,10.1159/000438676,pub.1050853703
Psychopathology,jour.1312298,10.1159/000439225,pub.1050653135
Psychopathology,jour.1312298,10.1159/000435787,pub.1049898795
Psychopathology,jour.1312298,10.1159/000366504,pub.1047941728
Psychopathology,jour.1312298,10.1159/000363144,pub.1043556757
Psychopathology,jour.1312298,10.1159/000366081,pub.1043244889
Psychopathology,jour.1312298,10.1159/000369859,pub.1041577062
Psychopathology,jour.1312298,10.1159/000368311,pub.1040479167
Psychopathology,jour.1312298,10.1159/000432404,pub.1040225866
Psychopathology,jour.1312298,10.1159/000380884,pub.1038738091
Psychopathology,jour.1312298,10.1159/000435892,pub.1038392336
Psychopathology,jour.1312298,10.1159/000369888,pub.1038254184
Psychopathology,jour.1312298,10.1159/000363389,pub.1036702418
Psychopathology,jour.1312298,10.1159/000381400,pub.1036683439
Psychopathology,jour.1312298,10.1159/000435959,pub.1033030045
Psychopathology,jour.1312298,10.1159/000365196,pub.1032777539
Psychopathology,jour.1312298,10.1159/000437333,pub.1030978172
Psychopathology,jour.1312298,10.1159/000366104,pub.1028704485
Psychopathology,jour.1312298,10.1159/000365095,pub.1027064708
Psychopathology,jour.1312298,10.1159/000431291,pub.1025481708
Psychopathology,jour.1312298,10.1159/000436978,pub.1025446697
Psychopathology,jour.1312298,10.1159/000437211,pub.1018254412
Psychopathology,jour.1312298,10.1159/000368121,pub.1018227433
Psychopathology,jour.1312298,10.1159/000364882,pub.1017648804
Psychopathology,jour.1312298,10.1159/000430450,pub.1014856582
Psychopathology,jour.1312298,10.1159/000368782,pub.1013475257
Psychopathology,jour.1312298,10.1159/000435891,pub.1008295620
Psychopathology,jour.1312298,10.1159/000437232,pub.1007630643
Psychopathology,jour.1312298,10.1159/000363145,pub.1007216951
Psychopathology,jour.1312298,10.1159/000367601,pub.1006807884
Psychopathology,jour.1312298,10.1159/000381986,pub.1006292594
Psychopathology,jour.1312298,10.1159/000431258,pub.1005804560
Psychopathology,jour.1312298,10.1159/000367600,pub.1003998455
Psychopathology,jour.1312298,10.1159/000441682,pub.1002794201
Psychopathology,jour.1312298,10.1159/000437271,pub.1002167194
Psychopathology,jour.1312298,10.1159/000381479,pub.1001844937
Psychopathology,jour.1312298,10.1159/000438876,pub.1050486639
Psychopathology,jour.1312298,10.1159/000441179,pub.1038212323
Psychopathology,jour.1312298,10.1159/000363702,pub.1053435928
Psychopathology,jour.1312298,10.1159/000366208,pub.1052136635
Psychopathology,jour.1312298,10.1159/000358097,pub.1052120921
Psychopathology,jour.1312298,10.1159/000350059,pub.1050274547
Psychopathology,jour.1312298,10.1159/000348483,pub.1049756179
Psychopathology,jour.1312298,10.1159/000355554,pub.1049662142
Psychopathology,jour.1312298,10.1159/000351122,pub.1048993473
Psychopathology,jour.1312298,10.1159/000366135,pub.1048819426
Psychopathology,jour.1312298,10.1159/000348486,pub.1048327824
Psychopathology,jour.1312298,10.1159/000360822,pub.1045519093
Psychopathology,jour.1312298,10.1159/000351784,pub.1045256811
Psychopathology,jour.1312298,10.1159/000354781,pub.1045052885
Psychopathology,jour.1312298,10.1159/000356360,pub.1044485144
Psychopathology,jour.1312298,10.1159/000357813,pub.1043035659
Psychopathology,jour.1312298,10.1159/000358065,pub.1038952604
Psychopathology,jour.1312298,10.1159/000354617,pub.1038770242
Psychopathology,jour.1312298,10.1159/000350453,pub.1037518602
Psychopathology,jour.1312298,10.1159/000351741,pub.1036002606
Psychopathology,jour.1312298,10.1159/000351740,pub.1031872894
Psychopathology,jour.1312298,10.1159/000345857,pub.1031809958
Psychopathology,jour.1312298,10.1159/000363247,pub.1029450792
Psychopathology,jour.1312298,10.1159/000355062,pub.1028579151
Psychopathology,jour.1312298,10.1159/000348629,pub.1027465151
Psychopathology,jour.1312298,10.1159/000366134,pub.1026101968
Psychopathology,jour.1312298,10.1159/000365291,pub.1023822138
Psychopathology,jour.1312298,10.1159/000362373,pub.1023788944
Psychopathology,jour.1312298,10.1159/000366133,pub.1022699129
Psychopathology,jour.1312298,10.1159/000345403,pub.1022070453
Psychopathology,jour.1312298,10.1159/000357191,pub.1020755511
Psychopathology,jour.1312298,10.1159/000348583,pub.1020293251
Psychopathology,jour.1312298,10.1159/000363351,pub.1020233243
Psychopathology,jour.1312298,10.1159/000360823,pub.1019978850
Psychopathology,jour.1312298,10.1159/000358563,pub.1019580619
Psychopathology,jour.1312298,10.1159/000365638,pub.1019131587
Psychopathology,jour.1312298,10.1159/000356398,pub.1018250329
Psychopathology,jour.1312298,10.1159/000365107,pub.1016878365
Psychopathology,jour.1312298,10.1159/000348631,pub.1016402330
Psychopathology,jour.1312298,10.1159/000365106,pub.1016072718
Psychopathology,jour.1312298,10.1159/000357386,pub.1013972449
Psychopathology,jour.1312298,10.1159/000350505,pub.1012818101
Psychopathology,jour.1312298,10.1159/000348488,pub.1011883887
Psychopathology,jour.1312298,10.1159/000350452,pub.1010704043
Psychopathology,jour.1312298,10.1159/000351589,pub.1010552868
Psychopathology,jour.1312298,10.1159/000362565,pub.1009388588
Psychopathology,jour.1312298,10.1159/000348484,pub.1008217413
Psychopathology,jour.1312298,10.1159/000357759,pub.1006886303
Psychopathology,jour.1312298,10.1159/000357822,pub.1005957239
Psychopathology,jour.1312298,10.1159/000357784,pub.1005298660
Psychopathology,jour.1312298,10.1159/000348487,pub.1002210437
Psychopathology,jour.1312298,10.1159/000365221,pub.1000696443
Psychopathology,jour.1312298,10.1159/000366493,pub.1045681422
Psychopathology,jour.1312298,10.1159/000365308,pub.1042398363
Psychopathology,jour.1312298,10.1159/000356302,pub.1039976840
Psychopathology,jour.1312298,10.1159/000369433,pub.1023585047
Psychopathology,jour.1312298,10.1159/000369435,pub.1005706786
Psychophysiology,jour.1008535,10.1111/psyp.13314,pub.1110704345
Psychophysiology,jour.1008535,10.1111/psyp.13309,pub.1110703187
Psychophysiology,jour.1008535,10.1111/psyp.13310,pub.1110636851
Psychophysiology,jour.1008535,10.1111/psyp.13308,pub.1110588782
Psychophysiology,jour.1008535,10.1111/psyp.13312,pub.1110564223
Psychophysiology,jour.1008535,10.1111/psyp.13311,pub.1110516159
Psychophysiology,jour.1008535,10.1111/psyp.13303,pub.1110459115
Psychophysiology,jour.1008535,10.1111/psyp.13274,pub.1106278225
Psychophysiology,jour.1008535,10.1111/psyp.13275,pub.1106156773
Psychophysiology,jour.1008535,10.1111/psyp.13222,pub.1106152065
Psychophysiology,jour.1008535,10.1111/psyp.13273,pub.1106126252
Psychophysiology,jour.1008535,10.1111/psyp.13267,pub.1105950602
Psychophysiology,jour.1008535,10.1111/psyp.13266,pub.1105904521
Psychophysiology,jour.1008535,10.1111/psyp.13265,pub.1105899922
Psychophysiology,jour.1008535,10.1111/psyp.13220,pub.1105899690
