SO,SO_id,DI,dimensions_id
Human Studies,jour.1026777,10.1007/s10746-018-09490-3,pub.1111057847
Human Studies,jour.1026777,10.1007/s10746-018-9477-5,pub.1106255293
Human Studies,jour.1026777,10.1007/s10746-018-09484-1,pub.1110129272
Human Studies,jour.1026777,10.1007/s10746-018-09485-0,pub.1110127052
Human Studies,jour.1026777,10.1007/s10746-018-09482-3,pub.1107712979
Human Studies,jour.1026777,10.1007/s10746-018-9481-9,pub.1107125330
Human Studies,jour.1026777,10.1007/s10746-018-9479-3,pub.1106255295
Human Studies,jour.1026777,10.1007/s10746-018-9474-8,pub.1105474604
Human Studies,jour.1026777,10.1007/s10746-018-9475-7,pub.1105455935
Human Studies,jour.1026777,10.1007/s10746-017-9447-3,pub.1092333480
Human Studies,jour.1026777,10.1007/s10746-017-9443-7,pub.1091592165
Human Studies,jour.1026777,10.1007/s10746-018-9478-4,pub.1106255294
Human Studies,jour.1026777,10.1007/s10746-018-9472-x,pub.1104890640
Human Studies,jour.1026777,10.1007/s10746-018-9476-6,pub.1106255292
Human Studies,jour.1026777,10.1007/s10746-018-9471-y,pub.1104523649
Human Studies,jour.1026777,10.1007/s10746-018-9470-z,pub.1104435576
Human Studies,jour.1026777,10.1007/s10746-018-9469-5,pub.1104355350
Human Studies,jour.1026777,10.1007/s10746-018-9466-8,pub.1103908049
Human Studies,jour.1026777,10.1007/s10746-018-9465-9,pub.1103882554
Human Studies,jour.1026777,10.1007/s10746-018-9464-x,pub.1103815071
Human Studies,jour.1026777,10.1007/s10746-018-9461-0,pub.1101243212
Human Studies,jour.1026777,10.1007/s10746-018-9460-1,pub.1101243211
Human Studies,jour.1026777,10.1007/s10746-018-9456-x,pub.1100821887
Human Studies,jour.1026777,10.1007/s10746-017-9450-8,pub.1092579251
Human Studies,jour.1026777,10.1007/s10746-018-9468-6,pub.1104043839
Human Studies,jour.1026777,10.1007/s10746-018-9463-y,pub.1103190847
Human Studies,jour.1026777,10.1007/s10746-018-9462-z,pub.1101671772
Human Studies,jour.1026777,10.1007/s10746-018-9458-8,pub.1101267448
Human Studies,jour.1026777,10.1007/s10746-017-9455-3,pub.1100424644
Human Studies,jour.1026777,10.1007/s10746-017-9452-6,pub.1100348980
Human Studies,jour.1026777,10.1007/s10746-017-9445-5,pub.1100247052
Human Studies,jour.1026777,10.1007/s10746-018-9459-7,pub.1101127498
Human Studies,jour.1026777,10.1007/s10746-018-9457-9,pub.1101127497
Human Studies,jour.1026777,10.1007/s10746-017-9454-4,pub.1100317793
Human Studies,jour.1026777,10.1007/s10746-017-9453-5,pub.1100247053
Human Studies,jour.1026777,10.1007/s10746-017-9449-1,pub.1092579250
Human Studies,jour.1026777,10.1007/s10746-017-9446-4,pub.1092579249
Human Studies,jour.1026777,10.1007/s10746-017-9448-2,pub.1092348851
Human Studies,jour.1026777,10.1007/s10746-017-9441-9,pub.1092141388
Human Studies,jour.1026777,10.1007/s10746-017-9442-8,pub.1091405030
Human Studies,jour.1026777,10.1007/s10746-015-9377-x,pub.1029155953
Human Studies,jour.1026777,10.1007/s10746-017-9451-7,pub.1093059400
Human Studies,jour.1026777,10.1007/s10746-017-9436-6,pub.1090314375
Human Studies,jour.1026777,10.1007/s10746-016-9413-5,pub.1040216464
Human Studies,jour.1026777,10.1007/s10746-016-9412-6,pub.1034655987
Human Studies,jour.1026777,10.1007/s10746-017-9444-6,pub.1091842628
Human Studies,jour.1026777,10.1007/s10746-017-9440-x,pub.1091208510
Human Studies,jour.1026777,10.1007/s10746-017-9438-4,pub.1090989103
Human Studies,jour.1026777,10.1007/s10746-017-9428-6,pub.1085713022
Human Studies,jour.1026777,10.1007/s10746-015-9356-2,pub.1024651493
Human Studies,jour.1026777,10.1007/s10746-016-9380-x,pub.1002980969
Human Studies,jour.1026777,10.1007/s10746-015-9375-z,pub.1002064466
Human Studies,jour.1026777,10.1007/s10746-017-9437-5,pub.1090937277
Human Studies,jour.1026777,10.1007/s10746-017-9434-8,pub.1090309610
Human Studies,jour.1026777,10.1007/s10746-017-9435-7,pub.1090306919
Human Studies,jour.1026777,10.1007/s10746-017-9439-3,pub.1090914828
Human Studies,jour.1026777,10.1007/s10746-017-9433-9,pub.1090316934
Human Studies,jour.1026777,10.1007/s10746-017-9431-y,pub.1085992880
Human Studies,jour.1026777,10.1007/s10746-017-9432-x,pub.1085985006
Human Studies,jour.1026777,10.1007/s10746-017-9430-z,pub.1085982701
Human Studies,jour.1026777,10.1007/s10746-017-9427-7,pub.1085886429
Human Studies,jour.1026777,10.1007/s10746-016-9405-5,pub.1029754106
Human Studies,jour.1026777,10.1007/s10746-017-9426-8,pub.1085459334
Human Studies,jour.1026777,10.1007/s10746-017-9425-9,pub.1084926191
Human Studies,jour.1026777,10.1007/s10746-017-9424-x,pub.1084703705
Human Studies,jour.1026777,10.1007/s10746-017-9421-0,pub.1084026588
Human Studies,jour.1026777,10.1007/s10746-017-9420-1,pub.1084026587
Human Studies,jour.1026777,10.1007/s10746-017-9419-7,pub.1083540953
Human Studies,jour.1026777,10.1007/s10746-016-9414-4,pub.1047848040
Human Studies,jour.1026777,10.1007/s10746-016-9418-0,pub.1041342519
Human Studies,jour.1026777,10.1007/s10746-017-9423-y,pub.1084026590
Human Studies,jour.1026777,10.1007/s10746-017-9422-z,pub.1084026589
Human Studies,jour.1026777,10.1007/s10746-016-9409-1,pub.1042827963
Human Studies,jour.1026777,10.1007/s10746-016-9407-3,pub.1035270777
Human Studies,jour.1026777,10.1007/s10746-016-9411-7,pub.1016833916
Human Studies,jour.1026777,10.1007/s10746-016-9406-4,pub.1016513659
Human Studies,jour.1026777,10.1007/s10746-016-9415-3,pub.1014871635
Human Studies,jour.1026777,10.1007/s10746-016-9408-2,pub.1009294044
Human Studies,jour.1026777,10.1007/s10746-016-9404-6,pub.1008607943
Human Studies,jour.1026777,10.1007/s10746-016-9403-7,pub.1005913244
Human Studies,jour.1026777,10.1007/s10746-016-9416-2,pub.1026322736
Human Studies,jour.1026777,10.1007/s10746-016-9410-8,pub.1008165415
Human Studies,jour.1026777,10.1007/s10746-016-9401-9,pub.1049374979
Human Studies,jour.1026777,10.1007/s10746-016-9381-9,pub.1043278616
Human Studies,jour.1026777,10.1007/s10746-016-9399-z,pub.1034713941
Human Studies,jour.1026777,10.1007/s10746-016-9382-8,pub.1028222871
Human Studies,jour.1026777,10.1007/s10746-016-9400-x,pub.1025062495
Human Studies,jour.1026777,10.1007/s10746-016-9402-8,pub.1025006727
Human Studies,jour.1026777,10.1007/s10746-015-9376-y,pub.1008145183
Human Studies,jour.1026777,10.1007/s10746-016-9386-4,pub.1006886916
Human Studies,jour.1026777,10.1007/s10746-015-9349-1,pub.1049057039
Human Studies,jour.1026777,10.1007/s10746-016-9391-7,pub.1034364186
Human Studies,jour.1026777,10.1007/s10746-015-9374-0,pub.1033084943
Human Studies,jour.1026777,10.1007/s10746-016-9383-7,pub.1031285291
Human Studies,jour.1026777,10.1007/s10746-016-9397-1,pub.1029619685
Human Studies,jour.1026777,10.1007/s10746-015-9348-2,pub.1022344516
Human Studies,jour.1026777,10.1007/s10746-016-9384-6,pub.1015826517
Human Studies,jour.1026777,10.1007/s10746-015-9372-2,pub.1009796744
Human Studies,jour.1026777,10.1007/s10746-016-9378-4,pub.1041153242
Human Studies,jour.1026777,10.1007/s10746-015-9364-2,pub.1029532979
Human Studies,jour.1026777,10.1007/s10746-016-9379-3,pub.1026154198
Human Studies,jour.1026777,10.1007/s10746-015-9353-5,pub.1049035248
Human Studies,jour.1026777,10.1007/s10746-015-9368-y,pub.1048088459
Human Studies,jour.1026777,10.1007/s10746-015-9367-z,pub.1032091206
Human Studies,jour.1026777,10.1007/s10746-015-9369-x,pub.1029967805
Human Studies,jour.1026777,10.1007/s10746-015-9366-0,pub.1024419277
Human Studies,jour.1026777,10.1007/s10746-015-9371-3,pub.1019881498
Human Studies,jour.1026777,10.1007/s10746-015-9370-4,pub.1012432159
Human Studies,jour.1026777,10.1007/s10746-016-9390-8,pub.1032643287
Human Studies,jour.1026777,10.1007/s10746-016-9398-0,pub.1025901650
Human Studies,jour.1026777,10.1007/s10746-016-9388-2,pub.1023064812
Human Studies,jour.1026777,10.1007/s10746-016-9392-6,pub.1010006276
Human Studies,jour.1026777,10.1007/s10746-016-9393-5,pub.1045933222
Human Studies,jour.1026777,10.1007/s10746-016-9395-3,pub.1040616489
Human Studies,jour.1026777,10.1007/s10746-016-9385-5,pub.1035158832
Human Studies,jour.1026777,10.1007/s10746-016-9394-4,pub.1025060419
Human Studies,jour.1026777,10.1007/s10746-016-9389-1,pub.1021608885
Human Studies,jour.1026777,10.1007/s10746-016-9396-2,pub.1005564732
Human Studies,jour.1026777,10.1007/s10746-016-9387-3,pub.1000427918
Human Studies,jour.1026777,10.1007/s10746-015-9362-4,pub.1025755726
Human Studies,jour.1026777,10.1007/s10746-015-9363-3,pub.1001282081
Human Studies,jour.1026777,10.1007/s10746-015-9361-5,pub.1051768220
Human Studies,jour.1026777,10.1007/s10746-015-9359-z,pub.1028127302
Human Studies,jour.1026777,10.1007/s10746-015-9373-1,pub.1023908754
Human Studies,jour.1026777,10.1007/s10746-015-9350-8,pub.1018323766
Human Studies,jour.1026777,10.1007/s10746-015-9346-4,pub.1016866557
Human Studies,jour.1026777,10.1007/s10746-015-9365-1,pub.1006808654
Human Studies,jour.1026777,10.1007/s10746-015-9354-4,pub.1048068746
Human Studies,jour.1026777,10.1007/s10746-015-9355-3,pub.1003804784
Human Studies,jour.1026777,10.1007/s10746-015-9358-0,pub.1039635315
Human Studies,jour.1026777,10.1007/s10746-015-9347-3,pub.1036897310
Human Studies,jour.1026777,10.1007/s10746-015-9360-6,pub.1017847967
Human Studies,jour.1026777,10.1007/s10746-015-9345-5,pub.1011552486
Human Studies,jour.1026777,10.1007/s10746-015-9357-1,pub.1006378080
Human Studies,jour.1026777,10.1007/s10746-014-9323-3,pub.1045068044
Human Studies,jour.1026777,10.1007/s10746-015-9340-x,pub.1035461697
Human Studies,jour.1026777,10.1007/s10746-014-9339-8,pub.1023957337
Human Studies,jour.1026777,10.1007/s10746-015-9342-8,pub.1017566716
Human Studies,jour.1026777,10.1007/s10746-015-9341-9,pub.1016517784
Human Studies,jour.1026777,10.1007/s10746-014-9338-9,pub.1010873085
Human Studies,jour.1026777,10.1007/s10746-014-9334-0,pub.1051109420
Human Studies,jour.1026777,10.1007/s10746-015-9343-7,pub.1020970658
Human Studies,jour.1026777,10.1007/s10746-014-9336-y,pub.1011856505
Human Studies,jour.1026777,10.1007/s10746-015-9344-6,pub.1000452038
Human Studies,jour.1026777,10.1007/s10746-014-9324-2,pub.1047055123
Human Studies,jour.1026777,10.1007/s10746-014-9329-x,pub.1045918994
Human Studies,jour.1026777,10.1007/s10746-014-9337-x,pub.1034493423
Human Studies,jour.1026777,10.1007/s10746-014-9325-1,pub.1027576451
Human Studies,jour.1026777,10.1007/s10746-014-9328-y,pub.1022512292
Human Studies,jour.1026777,10.1007/s10746-014-9335-z,pub.1018431694
Human Studies,jour.1026777,10.1007/s10746-014-9333-1,pub.1001173850
Human Studies,jour.1026777,10.1007/s10746-014-9330-4,pub.1000713649
Human Studies,jour.1026777,10.1007/s10746-014-9320-6,pub.1037905009
Human Studies,jour.1026777,10.1007/s10746-014-9319-z,pub.1037183975
Human Studies,jour.1026777,10.1007/s10746-014-9313-5,pub.1023869176
Human Studies,jour.1026777,10.1007/s10746-014-9327-z,pub.1040422482
Human Studies,jour.1026777,10.1007/s10746-014-9331-3,pub.1039784788
Human Studies,jour.1026777,10.1007/s10746-014-9318-0,pub.1037238784
Human Studies,jour.1026777,10.1007/s10746-014-9332-2,pub.1017158506
Human Studies,jour.1026777,10.1007/s10746-014-9312-6,pub.1009371707
Human Studies,jour.1026777,10.1007/s10746-014-9321-5,pub.1005938241
Human Studies,jour.1026777,10.1007/s10746-014-9322-4,pub.1005635074
Human Studies,jour.1026777,10.1007/s10746-014-9326-0,pub.1039642918
Human Studies,jour.1026777,10.1007/s10746-014-9315-3,pub.1050404862
Human Studies,jour.1026777,10.1007/s10746-014-9316-2,pub.1042120874
Human Studies,jour.1026777,10.1007/s10746-013-9305-x,pub.1040998870
Human Studies,jour.1026777,10.1007/s10746-014-9314-4,pub.1039802616
Human Studies,jour.1026777,10.1007/s10746-013-9304-y,pub.1031035202
Human Studies,jour.1026777,10.1007/s10746-014-9317-1,pub.1003316288
Human Studies,jour.1026777,10.1007/s10746-013-9307-8,pub.1001684220
Human Studies,jour.1026777,10.1007/s10746-014-9311-7,pub.1045952928
Human Studies,jour.1026777,10.1007/s10746-014-9309-1,pub.1043786998
Human Studies,jour.1026777,10.1007/s10746-013-9297-6,pub.1035544199
Human Studies,jour.1026777,10.1007/s10746-014-9308-2,pub.1033085739
Human Studies,jour.1026777,10.1007/s10746-013-9306-9,pub.1030434929
Human Studies,jour.1026777,10.1007/s10746-013-9300-2,pub.1027908262
Human Studies,jour.1026777,10.1007/s10746-014-9310-8,pub.1021934664
Human Studies,jour.1026777,10.1007/s10746-013-9296-7,pub.1002017021
Human Studies,jour.1026777,10.1007/s10746-013-9292-y,pub.1053477075
Human Studies,jour.1026777,10.1007/s10746-013-9289-6,pub.1051954056
Human Studies,jour.1026777,10.1007/s10746-013-9302-0,pub.1044816395
Human Studies,jour.1026777,10.1007/s10746-013-9299-4,pub.1043334689
Human Studies,jour.1026777,10.1007/s10746-013-9284-y,pub.1030203975
Human Studies,jour.1026777,10.1007/s10746-013-9303-z,pub.1018825485
Human Studies,jour.1026777,10.1007/s10746-013-9285-x,pub.1015333235
Human Studies,jour.1026777,10.1007/s10746-013-9290-0,pub.1014937153
Human Studies,jour.1026777,10.1007/s10746-013-9286-9,pub.1014252416
Human Studies,jour.1026777,10.1007/s10746-013-9282-0,pub.1008353554
Human Studies,jour.1026777,10.1007/s10746-013-9279-8,pub.1007409303
Hypatia,jour.1297416,10.1111/hypa.12450,pub.1110533587
Hypatia,jour.1297416,10.1111/hypa.12451,pub.1110530954
Hypatia,jour.1297416,10.1111/hypa.12452,pub.1110533512
Hypatia,jour.1297416,10.1111/hypa.12454,pub.1110532946
Hypatia,jour.1297416,10.1111/hypa.12453,pub.1110532694
Hypatia,jour.1297416,10.1111/hypa.12372,pub.1109776620
Hypatia,jour.1297416,10.1111/hypa.12438,pub.1107080295
Hypatia,jour.1297416,10.1111/hypa.12436,pub.1105947354
Hypatia,jour.1297416,10.1111/hypa.12443,pub.1107439869
Hypatia,jour.1297416,10.1111/hypa.12439,pub.1107178011
Hypatia,jour.1297416,10.1111/hypa.12440,pub.1107158421
Hypatia,jour.1297416,10.1111/hypa.12441,pub.1107152144
