SO,SO_id,DI,dimensions_id
Journal of Planning Literature,jour.1050067,10.1177/0885412218815266,pub.1110308825
Journal of Planning Literature,jour.1050067,10.1177/0885412218815265,pub.1110308824
Journal of Planning Literature,jour.1050067,10.1177/0885412218815264,pub.1110308823
Journal of Planning Literature,jour.1050067,10.1177/0885412218795481,pub.1106305325
Journal of Planning Literature,jour.1050067,10.1177/0885412218790745,pub.1106106647
Journal of Planning Literature,jour.1050067,10.1177/0885412218793693,pub.1106162439
Journal of Planning Literature,jour.1050067,10.1177/0885412218783471,pub.1106027556
Journal of Planning Literature,jour.1050067,10.1177/0885412218783462,pub.1105509390
Journal of Planning Literature,jour.1050067,10.1177/0885412218779603,pub.1104999998
Journal of Planning Literature,jour.1050067,10.1177/0885412218765443,pub.1101688695
Journal of Planning Literature,jour.1050067,10.1177/0885412218814018,pub.1109854822
Journal of Planning Literature,jour.1050067,10.1177/0885412218814015,pub.1109854819
Journal of Planning Literature,jour.1050067,10.1177/0885412218814014,pub.1109854818
Journal of Planning Literature,jour.1050067,10.1177/0885412218790746,pub.1105865288
Journal of Planning Literature,jour.1050067,10.1177/0885412218776918,pub.1104202564
Journal of Planning Literature,jour.1050067,10.1177/0885412218794083,pub.1106976038
Journal of Planning Literature,jour.1050067,10.1177/0885412218754519,pub.1101204322
Journal of Planning Literature,jour.1050067,10.1177/0885412217753841,pub.1100800856
Journal of Planning Literature,jour.1050067,10.1177/0885412217737340,pub.1093101345
Journal of Planning Literature,jour.1050067,10.1177/0885412217735525,pub.1092256378
Journal of Planning Literature,jour.1050067,10.1177/0885412218774455,pub.1104271534
Journal of Planning Literature,jour.1050067,10.1177/0885412218774454,pub.1104271533
Journal of Planning Literature,jour.1050067,10.1177/0885412218774451,pub.1104271531
Journal of Planning Literature,jour.1050067,10.1177/0885412218766019,pub.1101688696
Journal of Planning Literature,jour.1050067,10.1177/0885412218757729,pub.1100905602
Journal of Planning Literature,jour.1050067,10.1177/0885412217733991,pub.1092423744
Journal of Planning Literature,jour.1050067,10.1177/0885412217726772,pub.1091333367
Journal of Planning Literature,jour.1050067,10.1177/0885412218760678,pub.1101066612
Journal of Planning Literature,jour.1050067,10.1177/0885412218760677,pub.1101066611
Journal of Planning Literature,jour.1050067,10.1177/0885412218760672,pub.1101066609
Journal of Planning Literature,jour.1050067,10.1177/0885412217715554,pub.1090123844
Journal of Planning Literature,jour.1050067,10.1177/0885412217707496,pub.1085328625
Journal of Planning Literature,jour.1050067,10.1177/0885412217723616,pub.1091333366
Journal of Planning Literature,jour.1050067,10.1177/0885412217716439,pub.1090722021
Journal of Planning Literature,jour.1050067,10.1177/0885412217704649,pub.1085524926
Journal of Planning Literature,jour.1050067,10.1177/0885412217698403,pub.1085484636
Journal of Planning Literature,jour.1050067,10.1177/0885412217738357,pub.1092285018
Journal of Planning Literature,jour.1050067,10.1177/0885412217738356,pub.1092285017
