SO,SO_id,DI,dimensions_id
Small Group Research,jour.1284581,10.1177/1046496418803438,pub.1108022543
Small Group Research,jour.1284581,10.1177/1046496418801619,pub.1108022542
Small Group Research,jour.1284581,10.1177/1046496418804898,pub.1107674136
Small Group Research,jour.1284581,10.1177/1046496418802362,pub.1107381210
Small Group Research,jour.1284581,10.1177/1046496418796281,pub.1106922130
Small Group Research,jour.1284581,10.1177/1046496418765678,pub.1101800202
Small Group Research,jour.1284581,10.1177/1046496418796298,pub.1106424118
Small Group Research,jour.1284581,10.1177/1046496418795774,pub.1106424117
Small Group Research,jour.1284581,10.1177/1046496418791044,pub.1105995177
Small Group Research,jour.1284581,10.1177/1046496418786429,pub.1105888423
Small Group Research,jour.1284581,10.1177/1046496418775829,pub.1104470683
Small Group Research,jour.1284581,10.1177/1046496418767554,pub.1103363451
Small Group Research,jour.1284581,10.1177/1046496418764824,pub.1105056612
Small Group Research,jour.1284581,10.1177/1046496418763889,pub.1101640955
Small Group Research,jour.1284581,10.1177/1046496418755511,pub.1101194845
Small Group Research,jour.1284581,10.1177/1046496418755510,pub.1100905646
Small Group Research,jour.1284581,10.1177/1046496418755920,pub.1100885747
Small Group Research,jour.1284581,10.1177/1046496417749727,pub.1100701213
Small Group Research,jour.1284581,10.1177/1046496417748196,pub.1100640544
Small Group Research,jour.1284581,10.1177/1046496417722025,pub.1091036344
Small Group Research,jour.1284581,10.1177/1046496418759170,pub.1101096340
Small Group Research,jour.1284581,10.1177/1046496417713849,pub.1100146218
Small Group Research,jour.1284581,10.1177/1046496417744883,pub.1099828929
Small Group Research,jour.1284581,10.1177/1046496417740636,pub.1093101403
Small Group Research,jour.1284581,10.1177/1046496417720285,pub.1090841552
Small Group Research,jour.1284581,10.1177/1046496417752957,pub.1100234781
Small Group Research,jour.1284581,10.1177/1046496417745191,pub.1092759352
Small Group Research,jour.1284581,10.1177/1046496417721627,pub.1091027328
Small Group Research,jour.1284581,10.1177/1046496417712439,pub.1090093707
Small Group Research,jour.1284581,10.1177/1046496417712438,pub.1086052643
Small Group Research,jour.1284581,10.1177/1046496417710500,pub.1085867327
Small Group Research,jour.1284581,10.1177/1046496417732403,pub.1092106757
Small Group Research,jour.1284581,10.1177/1046496417741703,pub.1092642979
Small Group Research,jour.1284581,10.1177/1046496417724209,pub.1091467974
Small Group Research,jour.1284581,10.1177/1046496417710726,pub.1090123858
Small Group Research,jour.1284581,10.1177/1046496417721745,pub.1090997961
Small Group Research,jour.1284581,10.1177/1046496417718941,pub.1090841551
Small Group Research,jour.1284581,10.1177/1046496417731240,pub.1091868264
Small Group Research,jour.1284581,10.1177/1046496417732528,pub.1091630265
Small Group Research,jour.1284581,10.1177/1046496417722841,pub.1091481668
Small Group Research,jour.1284581,10.1177/1046496417721747,pub.1091027330
Small Group Research,jour.1284581,10.1177/1046496417721746,pub.1091027329
Small Group Research,jour.1284581,10.1177/1046496417721125,pub.1090841553
Small Group Research,jour.1284581,10.1177/1046496417711529,pub.1090841550
Small Group Research,jour.1284581,10.1177/1046496417709933,pub.1085666359
Small Group Research,jour.1284581,10.1177/1046496417706416,pub.1085292514
Small Group Research,jour.1284581,10.1177/1046496417697149,pub.1084245397
Small Group Research,jour.1284581,10.1177/1046496416684962,pub.1085508538
Small Group Research,jour.1284581,10.1177/1046496417706554,pub.1085292513
Small Group Research,jour.1284581,10.1177/1046496417697148,pub.1084245396
Small Group Research,jour.1284581,10.1177/1046496416685159,pub.1083753436
Small Group Research,jour.1284581,10.1177/1046496416687374,pub.1003897655
Small Group Research,jour.1284581,10.1177/1046496417691614,pub.1083893078
Small Group Research,jour.1284581,10.1177/1046496417689897,pub.1083745826
Small Group Research,jour.1284581,10.1177/1046496416689710,pub.1074243970
Small Group Research,jour.1284581,10.1177/1046496416689308,pub.1074210748
Small Group Research,jour.1284581,10.1177/1046496417696626,pub.1084245395
Small Group Research,jour.1284581,10.1177/1046496417690027,pub.1074216077
Small Group Research,jour.1284581,10.1177/1046496416687474,pub.1051522134
Small Group Research,jour.1284581,10.1177/1046496416687688,pub.1045278542
Small Group Research,jour.1284581,10.1177/1046496416676892,pub.1052194217
Small Group Research,jour.1284581,10.1177/1046496416678663,pub.1030669797
Small Group Research,jour.1284581,10.1177/1046496416675226,pub.1019849629
Small Group Research,jour.1284581,10.1177/1046496416675225,pub.1010364072
Small Group Research,jour.1284581,10.1177/1046496416678331,pub.1027513472
Small Group Research,jour.1284581,10.1177/1046496416678332,pub.1000486742
Small Group Research,jour.1284581,10.1177/1046496416665703,pub.1011718197
Small Group Research,jour.1284581,10.1177/1046496416665221,pub.1009779801
Small Group Research,jour.1284581,10.1177/1046496416661033,pub.1002331490
Small Group Research,jour.1284581,10.1177/1046496416667816,pub.1026559158
Small Group Research,jour.1284581,10.1177/1046496416670069,pub.1034170830
