SO,SO_id,DI,dimensions_id
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2018.1553056,pub.1110538672
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2018.1541915,pub.1109899542
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2018.1527056,pub.1109784740
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2018.1470195,pub.1105647332
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2018.1481446,pub.1104567346
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2018.1451906,pub.1103174296
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2018.1446995,pub.1103171153
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2018.1446994,pub.1103159581
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2018.1442486,pub.1101170302
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2018.1439984,pub.1101131950
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2018.1424226,pub.1101131949
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1410203,pub.1100745248
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1413580,pub.1100742101
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1410202,pub.1100736468
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2018.1424225,pub.1100622899
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1418405,pub.1100469365
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1406971,pub.1093090155
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1406970,pub.1100685837
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1405998,pub.1093056632
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1394346,pub.1092559387
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1389973,pub.1092483827
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1387925,pub.1092262705
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1377272,pub.1092153765
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1332668,pub.1101300207
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1376340,pub.1092200936
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1368684,pub.1092153764
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1361459,pub.1091110670
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1341539,pub.1091034370
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1322625,pub.1090523588
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1400225,pub.1092923686
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1384505,pub.1100693381
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1387800,pub.1100686406
European Sport Management Quarterly,jour.1141309,10.1080/16184742.2017.1383499,pub.1092253962
