SO,SO_id,DI,dimensions_id
Early Education and Development,jour.1099954,10.1080/10409289.2018.1505367,pub.1106200534
Early Education and Development,jour.1099954,10.1080/10409289.2018.1480589,pub.1105140071
Early Education and Development,jour.1099954,10.1080/10409289.2018.1468409,pub.1103689172
Early Education and Development,jour.1099954,10.1080/10409289.2018.1510214,pub.1106824031
Early Education and Development,jour.1099954,10.1080/10409289.2018.1510204,pub.1106809220
Early Education and Development,jour.1099954,10.1080/10409289.2018.1506229,pub.1106319427
Early Education and Development,jour.1099954,10.1080/10409289.2018.1498999,pub.1106018723
Early Education and Development,jour.1099954,10.1080/10409289.2018.1495472,pub.1105981079
Early Education and Development,jour.1099954,10.1080/10409289.2018.1499000,pub.1105832716
Early Education and Development,jour.1099954,10.1080/10409289.2018.1492296,pub.1105806762
Early Education and Development,jour.1099954,10.1080/10409289.2018.1426959,pub.1100621441
Early Education and Development,jour.1099954,10.1080/10409289.2018.1500513,pub.1106135042
Early Education and Development,jour.1099954,10.1080/10409289.2018.1496722,pub.1105942070
Early Education and Development,jour.1099954,10.1080/10409289.2018.1496721,pub.1105806830
Early Education and Development,jour.1099954,10.1080/10409289.2018.1479079,pub.1104605865
Early Education and Development,jour.1099954,10.1080/10409289.2018.1442097,pub.1101541917
Early Education and Development,jour.1099954,10.1080/10409289.2018.1487222,pub.1105340373
Early Education and Development,jour.1099954,10.1080/10409289.2018.1483158,pub.1105220039
Early Education and Development,jour.1099954,10.1080/10409289.2018.1484648,pub.1105171380
Early Education and Development,jour.1099954,10.1080/10409289.2018.1477903,pub.1104433797
Early Education and Development,jour.1099954,10.1080/10409289.2018.1475202,pub.1104292291
Early Education and Development,jour.1099954,10.1080/10409289.2018.1475820,pub.1104290656
Early Education and Development,jour.1099954,10.1080/10409289.2018.1442096,pub.1103166894
Early Education and Development,jour.1099954,10.1080/10409289.2018.1446880,pub.1101651457
Early Education and Development,jour.1099954,10.1080/10409289.2018.1429766,pub.1100797454
Early Education and Development,jour.1099954,10.1080/10409289.2017.1409606,pub.1099671852
Early Education and Development,jour.1099954,10.1080/10409289.2017.1404884,pub.1093157644
Early Education and Development,jour.1099954,10.1080/10409289.2017.1404275,pub.1093033677
Early Education and Development,jour.1099954,10.1080/10409289.2018.1463836,pub.1103642362
Early Education and Development,jour.1099954,10.1080/10409289.2018.1449504,pub.1101775862
Early Education and Development,jour.1099954,10.1080/10409289.2018.1435943,pub.1101202267
Early Education and Development,jour.1099954,10.1080/10409289.2018.1436366,pub.1101142514
Early Education and Development,jour.1099954,10.1080/10409289.2017.1422230,pub.1100249935
Early Education and Development,jour.1099954,10.1080/10409289.2018.1461987,pub.1103907959
Early Education and Development,jour.1099954,10.1080/10409289.2018.1457391,pub.1103902938
Early Education and Development,jour.1099954,10.1080/10409289.2018.1460125,pub.1103447916
Early Education and Development,jour.1099954,10.1080/10409289.2018.1452494,pub.1103255425
Early Education and Development,jour.1099954,10.1080/10409289.2018.1460982,pub.1103244629
Early Education and Development,jour.1099954,10.1080/10409289.2018.1442094,pub.1101706791
Early Education and Development,jour.1099954,10.1080/10409289.2018.1442095,pub.1101651456
Early Education and Development,jour.1099954,10.1080/10409289.2018.1442098,pub.1101540769
Early Education and Development,jour.1099954,10.1080/10409289.2018.1440843,pub.1101519965
Early Education and Development,jour.1099954,10.1080/10409289.2018.1427929,pub.1100655215
Early Education and Development,jour.1099954,10.1080/10409289.2017.1408373,pub.1099703200
Early Education and Development,jour.1099954,10.1080/10409289.2018.1440844,pub.1101246364
Early Education and Development,jour.1099954,10.1080/10409289.2018.1429765,pub.1100896816
Early Education and Development,jour.1099954,10.1080/10409289.2017.1406245,pub.1099697476
Early Education and Development,jour.1099954,10.1080/10409289.2017.1409096,pub.1099689940
Early Education and Development,jour.1099954,10.1080/10409289.2017.1408371,pub.1099668707
Early Education and Development,jour.1099954,10.1080/10409289.2017.1407607,pub.1099646086
Early Education and Development,jour.1099954,10.1080/10409289.2017.1408372,pub.1099921252
Early Education and Development,jour.1099954,10.1080/10409289.2017.1399000,pub.1092731104
Early Education and Development,jour.1099954,10.1080/10409289.2017.1393738,pub.1092601752
Early Education and Development,jour.1099954,10.1080/10409289.2017.1393739,pub.1092581562
Early Education and Development,jour.1099954,10.1080/10409289.2017.1387960,pub.1092334052
Early Education and Development,jour.1099954,10.1080/10409289.2017.1379303,pub.1092298797
Early Education and Development,jour.1099954,10.1080/10409289.2017.1379880,pub.1092277383
Early Education and Development,jour.1099954,10.1080/10409289.2017.1380393,pub.1092262591
Early Education and Development,jour.1099954,10.1080/10409289.2017.1371560,pub.1091676147
Early Education and Development,jour.1099954,10.1080/10409289.2017.1364946,pub.1091628839
Early Education and Development,jour.1099954,10.1080/10409289.2017.1361288,pub.1091689767
Early Education and Development,jour.1099954,10.1080/10409289.2017.1362916,pub.1091623273
Early Education and Development,jour.1099954,10.1080/10409289.2017.1360127,pub.1091378937
Early Education and Development,jour.1099954,10.1080/10409289.2017.1343561,pub.1090808452
Early Education and Development,jour.1099954,10.1080/10409289.2017.1341805,pub.1090554039
Early Education and Development,jour.1099954,10.1080/10409289.2017.1341806,pub.1090547186
Early Education and Development,jour.1099954,10.1080/10409289.2017.1287992,pub.1084163191
Early Education and Development,jour.1099954,10.1080/10409289.2017.1344033,pub.1090851914
Early Education and Development,jour.1099954,10.1080/10409289.2017.1336403,pub.1086135868
Early Education and Development,jour.1099954,10.1080/10409289.2017.1331662,pub.1086004667
Early Education and Development,jour.1099954,10.1080/10409289.2017.1322449,pub.1085599280
Early Education and Development,jour.1099954,10.1080/10409289.2017.1320900,pub.1085546899
Early Education and Development,jour.1099954,10.1080/10409289.2017.1320890,pub.1085546898
Early Education and Development,jour.1099954,10.1080/10409289.2017.1319783,pub.1085444648
Early Education and Development,jour.1099954,10.1080/10409289.2017.1319784,pub.1085439884
Early Education and Development,jour.1099954,10.1080/10409289.2015.1060801,pub.1040743063
Early Education and Development,jour.1099954,10.1080/10409289.2017.1335497,pub.1086043249
Early Education and Development,jour.1099954,10.1080/10409289.2017.1340069,pub.1090627643
Early Education and Development,jour.1099954,10.1080/10409289.2017.1289768,pub.1084688301
Early Education and Development,jour.1099954,10.1080/10409289.2017.1295585,pub.1084163194
Early Education and Development,jour.1099954,10.1080/10409289.2017.1287994,pub.1084163193
Early Education and Development,jour.1099954,10.1080/10409289.2017.1287993,pub.1084163192
Early Education and Development,jour.1099954,10.1080/10409289.2017.1286205,pub.1084163190
Early Education and Development,jour.1099954,10.1080/10409289.2017.1282802,pub.1083762661
Early Education and Development,jour.1099954,10.1080/10409289.2015.1060800,pub.1024706935
Early Education and Development,jour.1099954,10.1080/10409289.2017.1324243,pub.1085593773
Early Education and Development,jour.1099954,10.1080/10409289.2017.1321927,pub.1085601174
Early Education and Development,jour.1099954,10.1080/10409289.2017.1309628,pub.1084853262
Early Education and Development,jour.1099954,10.1080/10409289.2017.1305152,pub.1084542444
Early Education and Development,jour.1099954,10.1080/10409289.2017.1303306,pub.1084163197
Early Education and Development,jour.1099954,10.1080/10409289.2017.1303305,pub.1084163196
Early Education and Development,jour.1099954,10.1080/10409289.2017.1303304,pub.1084163195
Early Education and Development,jour.1099954,10.1080/10409289.2016.1255081,pub.1026912645
Early Education and Development,jour.1099954,10.1080/10409289.2016.1256720,pub.1011073338
Early Education and Development,jour.1099954,10.1080/10409289.2017.1279530,pub.1083691623
Early Education and Development,jour.1099954,10.1080/10409289.2017.1279527,pub.1083533320
Early Education and Development,jour.1099954,10.1080/10409289.2017.1279531,pub.1083530447
Early Education and Development,jour.1099954,10.1080/10409289.2016.1250550,pub.1053128996
Early Education and Development,jour.1099954,10.1080/10409289.2016.1255080,pub.1044462115
Early Education and Development,jour.1099954,10.1080/10409289.2016.1258928,pub.1017885955
Early Education and Development,jour.1099954,10.1080/10409289.2016.1258932,pub.1011878598
Early Education and Development,jour.1099954,10.1080/10409289.2016.1238674,pub.1032876857
Early Education and Development,jour.1099954,10.1080/10409289.2016.1250549,pub.1023299625
Early Education and Development,jour.1099954,10.1080/10409289.2016.1238673,pub.1023089358
Early Education and Development,jour.1099954,10.1080/10409289.2016.1246287,pub.1013602334
Early Education and Development,jour.1099954,10.1080/10409289.2016.1242993,pub.1008080973
Early Education and Development,jour.1099954,10.1080/10409289.2016.1248167,pub.1007393213
Early Education and Development,jour.1099954,10.1080/10409289.2016.1246288,pub.1004303601
Early Education and Development,jour.1099954,10.1080/10409289.2016.1222121,pub.1045977691
Early Education and Development,jour.1099954,10.1080/10409289.2016.1218730,pub.1045849563
Early Education and Development,jour.1099954,10.1080/10409289.2016.1218728,pub.1045630898
Early Education and Development,jour.1099954,10.1080/10409289.2017.1228367,pub.1022371460
Early Education and Development,jour.1099954,10.1080/10409289.2016.1220771,pub.1009411251
Early Education and Development,jour.1099954,10.1080/10409289.2016.1210458,pub.1008123743
Early Education and Development,jour.1099954,10.1080/10409289.2016.1218729,pub.1007476742
Early Education and Development,jour.1099954,10.1080/10409289.2016.1208601,pub.1019410476
Early Education and Development,jour.1099954,10.1080/10409289.2016.1206458,pub.1048519599
Early Education and Development,jour.1099954,10.1080/10409289.2016.1197013,pub.1045762028
Early Education and Development,jour.1099954,10.1080/10409289.2016.1197014,pub.1034751922
Early Education and Development,jour.1099954,10.1080/10409289.2016.1208600,pub.1023047580
Early Education and Development,jour.1099954,10.1080/10409289.2016.1197670,pub.1001007779
Early Education and Development,jour.1099954,10.1080/10409289.2016.1197012,pub.1000365332
Early Education and Development,jour.1099954,10.1080/10409289.2016.1183434,pub.1004010545
Early Education and Development,jour.1099954,10.1080/10409289.2016.1186468,pub.1051945547
Early Education and Development,jour.1099954,10.1080/10409289.2016.1195671,pub.1027365114
Early Education and Development,jour.1099954,10.1080/10409289.2016.1195672,pub.1027250325
Early Education and Development,jour.1099954,10.1080/10409289.2016.1191001,pub.1009230056
Early Education and Development,jour.1099954,10.1080/10409289.2016.1177392,pub.1008066165
Early Education and Development,jour.1099954,10.1080/10409289.2016.1185885,pub.1000006037
Early Education and Development,jour.1099954,10.1080/10409289.2016.1220772,pub.1023852347
Early Education and Development,jour.1099954,10.1080/10409289.2016.1210457,pub.1050638461
Early Education and Development,jour.1099954,10.1080/10409289.2016.1169823,pub.1038240509
Early Education and Development,jour.1099954,10.1080/10409289.2016.1168228,pub.1036731932
Early Education and Development,jour.1099954,10.1080/10409289.2016.1154418,pub.1034271115
Early Education and Development,jour.1099954,10.1080/10409289.2016.1174052,pub.1032369612
Early Education and Development,jour.1099954,10.1080/10409289.2016.1145005,pub.1016957428
Early Education and Development,jour.1099954,10.1080/10409289.2016.1210456,pub.1015310604
