SO,SO_id,DI,dimensions_id
Crisis,jour.1093560,10.1027/0227-5910/a000526,pub.1105053949
Crisis,jour.1093560,10.1027/0227-5910/a000525,pub.1105053944
Crisis,jour.1093560,10.1027/0227-5910/a000519,pub.1104305371
Crisis,jour.1093560,10.1027/0227-5910/a000521,pub.1104305369
Crisis,jour.1093560,10.1027/0227-5910/a000522,pub.1104305368
Crisis,jour.1093560,10.1027/0227-5910/a000516,pub.1103278687
Crisis,jour.1093560,10.1027/0227-5910/a000517,pub.1103278686
Crisis,jour.1093560,10.1027/0227-5910/a000508,pub.1103278684
Crisis,jour.1093560,10.1027/0227-5910/a000582,pub.1110104980
Crisis,jour.1093560,10.1027/0227-5910/a000575,pub.1110104979
Crisis,jour.1093560,10.1027/0227-5910/a001548,pub.1110201797
Crisis,jour.1093560,10.1027/0227-5910/a000533,pub.1105886382
Crisis,jour.1093560,10.1027/0227-5910/a000520,pub.1104305370
Crisis,jour.1093560,10.1027/0227-5910/a000515,pub.1103278688
Crisis,jour.1093560,10.1027/0227-5910/a000507,pub.1103278685
Crisis,jour.1093560,10.1027/0227-5910/a000509,pub.1103278683
Crisis,jour.1093560,10.1027/0227-5910/a000511,pub.1103278682
Crisis,jour.1093560,10.1027/0227-5910/a000504,pub.1101191059
Crisis,jour.1093560,10.1027/0227-5910/a000506,pub.1101191058
Crisis,jour.1093560,10.1027/0227-5910/a000499,pub.1099876810
Crisis,jour.1093560,10.1027/0227-5910/a000576,pub.1107825410
Crisis,jour.1093560,10.1027/0227-5910/a000568,pub.1107825409
Crisis,jour.1093560,10.1027/0227-5910/a000503,pub.1101191056
Crisis,jour.1093560,10.1027/0227-5910/a000500,pub.1099876812
Crisis,jour.1093560,10.1027/0227-5910/a000498,pub.1099876808
Crisis,jour.1093560,10.1027/0227-5910/a000497,pub.1099876806
Crisis,jour.1093560,10.1027/0227-5910/a000495,pub.1099772544
Crisis,jour.1093560,10.1027/0227-5910/a000493,pub.1099772538
Crisis,jour.1093560,10.1027/0227-5910/a000491,pub.1093099458
Crisis,jour.1093560,10.1027/0227-5910/a000489,pub.1093099456
Crisis,jour.1093560,10.1027/0227-5910/a000560,pub.1105359764
Crisis,jour.1093560,10.1027/0227-5910/a000558,pub.1105346912
Crisis,jour.1093560,10.1027/0227-5910/a000494,pub.1099772541
Crisis,jour.1093560,10.1027/0227-5910/a000490,pub.1093099457
Crisis,jour.1093560,10.1027/0227-5910/a000483,pub.1092354452
Crisis,jour.1093560,10.1027/0227-5910/a000484,pub.1092354451
Crisis,jour.1093560,10.1027/0227-5910/a000485,pub.1092354450
Crisis,jour.1093560,10.1027/0227-5910/a000486,pub.1092354449
Crisis,jour.1093560,10.1027/0227-5910/a000559,pub.1104216117
Crisis,jour.1093560,10.1027/0227-5910/a000552,pub.1104167938
Crisis,jour.1093560,10.1027/0227-5910/a000502,pub.1101191057
Crisis,jour.1093560,10.1027/0227-5910/a000492,pub.1099772534
Crisis,jour.1093560,10.1027/0227-5910/a000480,pub.1092131860
Crisis,jour.1093560,10.1027/0227-5910/a000481,pub.1092131859
Crisis,jour.1093560,10.1027/0227-5910/a000482,pub.1092131858
Crisis,jour.1093560,10.1027/0227-5910/a000479,pub.1092131857
Crisis,jour.1093560,10.1027/0227-5910/a000476,pub.1091787562
Crisis,jour.1093560,10.1027/0227-5910/a000477,pub.1091787561
Crisis,jour.1093560,10.1027/0227-5910/a000541,pub.1101598094
Crisis,jour.1093560,10.1027/0227-5910/a000538,pub.1101564767
Crisis,jour.1093560,10.1027/0227-5910/a000513,pub.1099876814
Crisis,jour.1093560,10.1027/0227-5910/a000478,pub.1091787560
Crisis,jour.1093560,10.1027/0227-5910/a000473,pub.1091145131
Crisis,jour.1093560,10.1027/0227-5910/a000474,pub.1091144964
Crisis,jour.1093560,10.1027/0227-5910/a000468,pub.1090971949
Crisis,jour.1093560,10.1027/0227-5910/a000467,pub.1090971948
Crisis,jour.1093560,10.1027/0227-5910/a000464,pub.1085330909
Crisis,jour.1093560,10.1027/0227-5910/a000454,pub.1084506331
Crisis,jour.1093560,10.1027/0227-5910/a000438,pub.1056343000
Crisis,jour.1093560,10.1027/0227-5910/a000537,pub.1101034922
Crisis,jour.1093560,10.1027/0227-5910/a000530,pub.1101034921
Crisis,jour.1093560,10.1027/0227-5910/a000488,pub.1093099455
Crisis,jour.1093560,10.1027/0227-5910/a000475,pub.1091787563
Crisis,jour.1093560,10.1027/0227-5910/a000471,pub.1091145288
Crisis,jour.1093560,10.1027/0227-5910/a000470,pub.1091144965
Crisis,jour.1093560,10.1027/0227-5910/a000466,pub.1090971947
Crisis,jour.1093560,10.1027/0227-5910/a000465,pub.1090971946
Crisis,jour.1093560,10.1027/0227-5910/a000469,pub.1090908447
Crisis,jour.1093560,10.1027/0227-5910/a000451,pub.1084506332
Crisis,jour.1093560,10.1027/0227-5910/a000456,pub.1084506329
Crisis,jour.1093560,10.1027/0227-5910/a000443,pub.1083858666
Crisis,jour.1093560,10.1027/0227-5910/a000446,pub.1083858663
Crisis,jour.1093560,10.1027/0227-5910/a000447,pub.1083858662
Crisis,jour.1093560,10.1027/0227-5910/a000439,pub.1056343001
Crisis,jour.1093560,10.1027/0227-5910/a000435,pub.1056342997
Crisis,jour.1093560,10.1027/0227-5910/a000433,pub.1056342995
Crisis,jour.1093560,10.1027/0227-5910/a000518,pub.1099970134
Crisis,jour.1093560,10.1027/0227-5910/a000514,pub.1099970133
Crisis,jour.1093560,10.1027/0227-5910/a000510,pub.1092518194
Crisis,jour.1093560,10.1027/0227-5910/a000512,pub.1092518193
