SO,SO_id,DI,dimensions_id
Climate and Development,jour.1142404,10.1080/17565529.2018.1447901,pub.1103184077
Climate and Development,jour.1142404,10.1080/17565529.2018.1442788,pub.1101246534
Climate and Development,jour.1142404,10.1080/17565529.2018.1442787,pub.1101226917
Climate and Development,jour.1142404,10.1080/17565529.2017.1411240,pub.1100111138
Climate and Development,jour.1142404,10.1080/17565529.2017.1410083,pub.1099686434
Climate and Development,jour.1142404,10.1080/17565529.2017.1372264,pub.1092043816
Climate and Development,jour.1142404,10.1080/17565529.2017.1334620,pub.1085917457
Climate and Development,jour.1142404,10.1080/17565529.2018.1450213,pub.1101887337
Climate and Development,jour.1142404,10.1080/17565529.2018.1442786,pub.1101332428
Climate and Development,jour.1142404,10.1080/17565529.2017.1410082,pub.1099688408
Climate and Development,jour.1142404,10.1080/17565529.2017.1405784,pub.1093082322
Climate and Development,jour.1142404,10.1080/17565529.2017.1372265,pub.1092144203
Climate and Development,jour.1142404,10.1080/17565529.2017.1372263,pub.1091952244
Climate and Development,jour.1142404,10.1080/17565529.2017.1372261,pub.1091659981
Climate and Development,jour.1142404,10.1080/17565529.2017.1372262,pub.1091659982
Climate and Development,jour.1142404,10.1080/17565529.2017.1318738,pub.1091444010
Climate and Development,jour.1142404,10.1080/17565529.2017.1291406,pub.1090837094
Climate and Development,jour.1142404,10.1080/17565529.2017.1318746,pub.1085321759
Climate and Development,jour.1142404,10.1080/17565529.2017.1318745,pub.1085321057
Climate and Development,jour.1142404,10.1080/17565529.2017.1318737,pub.1085300367
Climate and Development,jour.1142404,10.1080/17565529.2017.1318743,pub.1085300366
Climate and Development,jour.1142404,10.1080/17565529.2017.1304885,pub.1084169018
Climate and Development,jour.1142404,10.1080/17565529.2018.1442791,pub.1101300226
Climate and Development,jour.1142404,10.1080/17565529.2017.1410088,pub.1099655831
Climate and Development,jour.1142404,10.1080/17565529.2017.1291409,pub.1090837096
Climate and Development,jour.1142404,10.1080/17565529.2017.1318744,pub.1085547200
Climate and Development,jour.1142404,10.1080/17565529.2017.1318739,pub.1085312653
Climate and Development,jour.1142404,10.1080/17565529.2017.1301870,pub.1084543221
Climate and Development,jour.1142404,10.1080/17565529.2017.1301865,pub.1084169013
Climate and Development,jour.1142404,10.1080/17565529.2017.1301863,pub.1084169012
Climate and Development,jour.1142404,10.1080/17565529.2017.1374236,pub.1091827279
Climate and Development,jour.1142404,10.1080/17565529.2017.1291408,pub.1090837095
Climate and Development,jour.1142404,10.1080/17565529.2017.1301866,pub.1084543220
Climate and Development,jour.1142404,10.1080/17565529.2017.1301867,pub.1084169014
Climate and Development,jour.1142404,10.1080/17565529.2017.1301862,pub.1084169011
Climate and Development,jour.1142404,10.1080/17565529.2017.1291400,pub.1084169008
Climate and Development,jour.1142404,10.1080/17565529.2017.1291407,pub.1083927960
Climate and Development,jour.1142404,10.1080/17565529.2017.1291402,pub.1083927958
Climate and Development,jour.1142404,10.1080/17565529.2017.1372260,pub.1091961453
Climate and Development,jour.1142404,10.1080/17565529.2017.1372259,pub.1092092947
Climate and Development,jour.1142404,10.1080/17565529.2017.1318741,pub.1085312600
Climate and Development,jour.1142404,10.1080/17565529.2017.1301864,pub.1084783923
Climate and Development,jour.1142404,10.1080/17565529.2017.1301861,pub.1084169010
Climate and Development,jour.1142404,10.1080/17565529.2017.1291405,pub.1084169009
Climate and Development,jour.1142404,10.1080/17565529.2017.1291403,pub.1083927959
Climate and Development,jour.1142404,10.1080/17565529.2017.1372268,pub.1091659984
Climate and Development,jour.1142404,10.1080/17565529.2017.1291404,pub.1090837093
Climate and Development,jour.1142404,10.1080/17565529.2017.1301868,pub.1084169015
Climate and Development,jour.1142404,10.1080/17565529.2017.1291401,pub.1083927957
Climate and Development,jour.1142404,10.1080/17565529.2016.1223593,pub.1037485233
Climate and Development,jour.1142404,10.1080/17565529.2016.1223592,pub.1005665711
Climate and Development,jour.1142404,10.1080/17565529.2016.1223595,pub.1003868086
Climate and Development,jour.1142404,10.1080/17565529.2017.1304887,pub.1084169020
Climate and Development,jour.1142404,10.1080/17565529.2017.1301871,pub.1084169017
Climate and Development,jour.1142404,10.1080/17565529.2016.1174665,pub.1053315081
Climate and Development,jour.1142404,10.1080/17565529.2016.1184608,pub.1046481108
Climate and Development,jour.1142404,10.1080/17565529.2016.1193460,pub.1030967605
Climate and Development,jour.1142404,10.1080/17565529.2016.1184609,pub.1021805404
Climate and Development,jour.1142404,10.1080/17565529.2016.1182889,pub.1010963658
Climate and Development,jour.1142404,10.1080/17565529.2016.1184610,pub.1005185406
Climate and Development,jour.1142404,10.1080/17565529.2017.1318740,pub.1085349763
Climate and Development,jour.1142404,10.1080/17565529.2017.1318742,pub.1085312597
Climate and Development,jour.1142404,10.1080/17565529.2017.1304886,pub.1084169019
Climate and Development,jour.1142404,10.1080/17565529.2017.1301869,pub.1084169016
Climate and Development,jour.1142404,10.1080/17565529.2016.1184606,pub.1042704059
Climate and Development,jour.1142404,10.1080/17565529.2016.1193461,pub.1040233383
Climate and Development,jour.1142404,10.1080/17565529.2016.1223594,pub.1033814880
Climate and Development,jour.1142404,10.1080/17565529.2016.1174662,pub.1030784161
Climate and Development,jour.1142404,10.1080/17565529.2017.1318747,pub.1085321758
Climate and Development,jour.1142404,10.1080/17565529.2016.1203625,pub.1034012642
Climate and Development,jour.1142404,10.1080/17565529.2016.1216261,pub.1028576289
Climate and Development,jour.1142404,10.1080/17565529.2016.1174660,pub.1042013910
Climate and Development,jour.1142404,10.1080/17565529.2016.1174664,pub.1040078280
Climate and Development,jour.1142404,10.1080/17565529.2016.1174663,pub.1038409020
Climate and Development,jour.1142404,10.1080/17565529.2016.1167663,pub.1036729974
Climate and Development,jour.1142404,10.1080/17565529.2016.1174658,pub.1035636810
Climate and Development,jour.1142404,10.1080/17565529.2016.1174661,pub.1027627216
Climate and Development,jour.1142404,10.1080/17565529.2016.1223596,pub.1010167675
Climate and Development,jour.1142404,10.1080/17565529.2016.1174656,pub.1007600137
Climate and Development,jour.1142404,10.1080/17565529.2016.1174659,pub.1047595138
Climate and Development,jour.1142404,10.1080/17565529.2015.1040365,pub.1045555110
Climate and Development,jour.1142404,10.1080/17565529.2016.1167661,pub.1043420668
Climate and Development,jour.1142404,10.1080/17565529.2016.1167659,pub.1038891750
Climate and Development,jour.1142404,10.1080/17565529.2016.1167664,pub.1036296928
Climate and Development,jour.1142404,10.1080/17565529.2016.1154450,pub.1031067589
Climate and Development,jour.1142404,10.1080/17565529.2016.1167665,pub.1002020321
