SO,SO_id,DI,dimensions_id
Transportation Letters,jour.1144660,10.1080/19427867.2018.1563268,pub.1110903469
Transportation Letters,jour.1144660,10.1080/19427867.2018.1546797,pub.1109903403
Transportation Letters,jour.1144660,10.1080/19427867.2018.1546806,pub.1109899513
Transportation Letters,jour.1144660,10.1080/19427867.2017.1386871,pub.1092262760
Transportation Letters,jour.1144660,10.1080/19427867.2016.1270718,pub.1058413592
Transportation Letters,jour.1144660,10.1080/19427867.2016.1267304,pub.1058413591
Transportation Letters,jour.1144660,10.1080/19427867.2016.1265237,pub.1058413590
Transportation Letters,jour.1144660,10.1080/19427867.2016.1262980,pub.1058413588
Transportation Letters,jour.1144660,10.1080/19427867.2018.1540146,pub.1107881174
Transportation Letters,jour.1144660,10.1080/19427867.2018.1537209,pub.1107823101
Transportation Letters,jour.1144660,10.1080/19427867.2018.1536424,pub.1107820218
Transportation Letters,jour.1144660,10.1080/19427867.2018.1533624,pub.1107663616
Transportation Letters,jour.1144660,10.1080/19427867.2018.1533160,pub.1107576848
Transportation Letters,jour.1144660,10.1080/19427867.2018.1525821,pub.1107339344
Transportation Letters,jour.1144660,10.1080/19427867.2018.1520449,pub.1107130419
Transportation Letters,jour.1144660,10.1080/19427867.2018.1512216,pub.1106903139
Transportation Letters,jour.1144660,10.1080/19427867.2016.1262979,pub.1058413587
Transportation Letters,jour.1144660,10.1080/19427867.2016.1259759,pub.1058413586
Transportation Letters,jour.1144660,10.1080/19427867.2016.1258972,pub.1058413585
Transportation Letters,jour.1144660,10.1080/19427867.2016.1256120,pub.1058413584
Transportation Letters,jour.1144660,10.1080/19427867.2016.1264668,pub.1058413589
Transportation Letters,jour.1144660,10.1080/19427867.2018.1512200,pub.1106434365
Transportation Letters,jour.1144660,10.1080/19427867.2018.1511320,pub.1106434364
Transportation Letters,jour.1144660,10.1080/19427867.2018.1502505,pub.1105929949
Transportation Letters,jour.1144660,10.1080/19427867.2018.1501964,pub.1105929948
Transportation Letters,jour.1144660,10.1080/19427867.2018.1501963,pub.1105929947
Transportation Letters,jour.1144660,10.1080/19427867.2018.1502915,pub.1105901287
Transportation Letters,jour.1144660,10.1080/19427867.2018.1494896,pub.1105761897
Transportation Letters,jour.1144660,10.1080/19427867.2016.1252876,pub.1058413582
Transportation Letters,jour.1144660,10.1080/19427867.2016.1245259,pub.1058413581
Transportation Letters,jour.1144660,10.1080/19427867.2016.1243297,pub.1058413580
Transportation Letters,jour.1144660,10.1080/19427867.2016.1242882,pub.1058413579
Transportation Letters,jour.1144660,10.1080/19427867.2016.1241921,pub.1058413578
Transportation Letters,jour.1144660,10.1080/19427867.2016.1241040,pub.1058413577
Transportation Letters,jour.1144660,10.1080/19427867.2016.1239306,pub.1058413576
Transportation Letters,jour.1144660,10.1080/19427867.2016.1236069,pub.1058413574
Transportation Letters,jour.1144660,10.1080/19427867.2017.1374007,pub.1101339013
Transportation Letters,jour.1144660,10.1080/19427867.2016.1237821,pub.1058413575
Transportation Letters,jour.1144660,10.1080/19427867.2016.1230172,pub.1058413573
Transportation Letters,jour.1144660,10.1080/19427867.2016.1190884,pub.1022620311
Transportation Letters,jour.1144660,10.1080/19427867.2016.1192016,pub.1016591736
Transportation Letters,jour.1144660,10.1080/19427867.2016.1190883,pub.1012957873
Transportation Letters,jour.1144660,10.1080/19427867.2016.1190887,pub.1007918120
Transportation Letters,jour.1144660,10.1080/19427867.2016.1228747,pub.1058413572
