SO,SO_id,DI,dimensions_id
Environmental Ethics,jour.1129216,10.5840/enviroethics201840440,pub.1121082173
Environmental Ethics,jour.1129216,10.5840/enviroethics201840439,pub.1121082172
Environmental Ethics,jour.1129216,10.5840/enviroethics201840438,pub.1121082171
Environmental Ethics,jour.1129216,10.5840/enviroethics201840437,pub.1121082170
Environmental Ethics,jour.1129216,10.5840/enviroethics201840430,pub.1121082163
Environmental Ethics,jour.1129216,10.5840/enviroethics201840328,pub.1119844571
Environmental Ethics,jour.1129216,10.5840/enviroethics201840327,pub.1119844570
Environmental Ethics,jour.1129216,10.5840/enviroethics201840326,pub.1119844569
Environmental Ethics,jour.1129216,10.5840/enviroethics201840218,pub.1111719965
Environmental Ethics,jour.1129216,10.5840/enviroethics201840217,pub.1111719964
Environmental Ethics,jour.1129216,10.5840/enviroethics201840211,pub.1111719958
Environmental Ethics,jour.1129216,10.5840/enviroethics20184019,pub.1110331736
Environmental Ethics,jour.1129216,10.5840/enviroethics20184018,pub.1110331735
Environmental Ethics,jour.1129216,10.5840/enviroethics20184012,pub.1110331729
Environmental Ethics,jour.1129216,10.5840/enviroethics20184011,pub.1110331728
Environmental Ethics,jour.1129216,10.5840/enviroethics201840436,pub.1121082169
Environmental Ethics,jour.1129216,10.5840/enviroethics201840435,pub.1121082168
Environmental Ethics,jour.1129216,10.5840/enviroethics201840434,pub.1121082167
Environmental Ethics,jour.1129216,10.5840/enviroethics201840433,pub.1121082166
Environmental Ethics,jour.1129216,10.5840/enviroethics201840432,pub.1121082165
Environmental Ethics,jour.1129216,10.5840/enviroethics201840431,pub.1121082164
Environmental Ethics,jour.1129216,10.5840/enviroethics201840325,pub.1119844568
Environmental Ethics,jour.1129216,10.5840/enviroethics201840324,pub.1119844567
Environmental Ethics,jour.1129216,10.5840/enviroethics201840323,pub.1119844566
Environmental Ethics,jour.1129216,10.5840/enviroethics201840322,pub.1119844565
Environmental Ethics,jour.1129216,10.5840/enviroethics201840321,pub.1119844564
Environmental Ethics,jour.1129216,10.5840/enviroethics201840320,pub.1119844563
Environmental Ethics,jour.1129216,10.5840/enviroethics201840216,pub.1111719963
Environmental Ethics,jour.1129216,10.5840/enviroethics201840215,pub.1111719962
Environmental Ethics,jour.1129216,10.5840/enviroethics201840214,pub.1111719961
Environmental Ethics,jour.1129216,10.5840/enviroethics201840213,pub.1111719960
Environmental Ethics,jour.1129216,10.5840/enviroethics201840212,pub.1111719959
Environmental Ethics,jour.1129216,10.5840/enviroethics20184017,pub.1110331734
Environmental Ethics,jour.1129216,10.5840/enviroethics20184016,pub.1110331733
Environmental Ethics,jour.1129216,10.5840/enviroethics20184015,pub.1110331732
Environmental Ethics,jour.1129216,10.5840/enviroethics20184014,pub.1110331731
Environmental Ethics,jour.1129216,10.5840/enviroethics20184013,pub.1110331730
Environmental Ethics,jour.1129216,10.5840/enviroethics201739439,pub.1106733271
Environmental Ethics,jour.1129216,10.5840/enviroethics201739438,pub.1106733270
Environmental Ethics,jour.1129216,10.5840/enviroethics201739437,pub.1106733269
Environmental Ethics,jour.1129216,10.5840/enviroethics201739436,pub.1106733268
Environmental Ethics,jour.1129216,10.5840/enviroethics201739435,pub.1106733267
Environmental Ethics,jour.1129216,10.5840/enviroethics201739434,pub.1106733266
Environmental Ethics,jour.1129216,10.5840/enviroethics201739433,pub.1106733265
Environmental Ethics,jour.1129216,10.5840/enviroethics201739326,pub.1103836498
Environmental Ethics,jour.1129216,10.5840/enviroethics201739325,pub.1103836497
Environmental Ethics,jour.1129216,10.5840/enviroethics201739324,pub.1103836496
Environmental Ethics,jour.1129216,10.5840/enviroethics201739318,pub.1103836490
Environmental Ethics,jour.1129216,10.5840/enviroethics201739217,pub.1100511551
Environmental Ethics,jour.1129216,10.5840/enviroethics201739216,pub.1100511550
Environmental Ethics,jour.1129216,10.5840/enviroethics20173919,pub.1092232223
Environmental Ethics,jour.1129216,10.5840/enviroethics20173918,pub.1092232222
Environmental Ethics,jour.1129216,10.5840/enviroethics20173917,pub.1092232221
Environmental Ethics,jour.1129216,10.5840/enviroethics20173916,pub.1092232220
Environmental Ethics,jour.1129216,10.5840/enviroethics201739113,pub.1092232219
Environmental Ethics,jour.1129216,10.5840/enviroethics201739112,pub.1092232218
Environmental Ethics,jour.1129216,10.5840/enviroethics201739111,pub.1092232217
Environmental Ethics,jour.1129216,10.5840/enviroethics201739110,pub.1092232216
Environmental Ethics,jour.1129216,10.5840/enviroethics201739432,pub.1106733264
Environmental Ethics,jour.1129216,10.5840/enviroethics201739431,pub.1106733263
Environmental Ethics,jour.1129216,10.5840/enviroethics201739430,pub.1106733262
Environmental Ethics,jour.1129216,10.5840/enviroethics201739429,pub.1106733261
Environmental Ethics,jour.1129216,10.5840/enviroethics201739428,pub.1106733260
Environmental Ethics,jour.1129216,10.5840/enviroethics201739323,pub.1103836495
Environmental Ethics,jour.1129216,10.5840/enviroethics201739322,pub.1103836494
Environmental Ethics,jour.1129216,10.5840/enviroethics201739321,pub.1103836493
Environmental Ethics,jour.1129216,10.5840/enviroethics201739320,pub.1103836492
Environmental Ethics,jour.1129216,10.5840/enviroethics201739319,pub.1103836491
Environmental Ethics,jour.1129216,10.5840/enviroethics201739215,pub.1100511549
Environmental Ethics,jour.1129216,10.5840/enviroethics201712147,pub.1099871402
Environmental Ethics,jour.1129216,10.5840/enviroethics201712146,pub.1099871401
Environmental Ethics,jour.1129216,10.5840/enviroethics2017121410,pub.1099871400
Environmental Ethics,jour.1129216,10.5840/enviroethics201712149,pub.1099871399
Environmental Ethics,jour.1129216,10.5840/enviroethics201712148,pub.1099871398
Environmental Ethics,jour.1129216,10.5840/enviroethics20179265,pub.1092022586
Environmental Ethics,jour.1129216,10.5840/enviroethics20179264,pub.1092022585
Environmental Ethics,jour.1129216,10.5840/enviroethics20179263,pub.1092022584
Environmental Ethics,jour.1129216,10.5840/enviroethics20179262,pub.1092022583
Environmental Ethics,jour.1129216,10.5840/enviroethics20179261,pub.1092022582
Environmental Ethics,jour.1129216,10.5840/enviroethics201638444,pub.1090801780
Environmental Ethics,jour.1129216,10.5840/enviroethics201638443,pub.1090801779
Environmental Ethics,jour.1129216,10.5840/enviroethics201638442,pub.1090801778
Environmental Ethics,jour.1129216,10.5840/enviroethics201638441,pub.1090801777
Environmental Ethics,jour.1129216,10.5840/enviroethics201638440,pub.1090801776
Environmental Ethics,jour.1129216,10.5840/enviroethics201638332,pub.1084475320
Environmental Ethics,jour.1129216,10.5840/enviroethics201638331,pub.1084475319
Environmental Ethics,jour.1129216,10.5840/enviroethics201638223,pub.1073183887
Environmental Ethics,jour.1129216,10.5840/enviroethics201638222,pub.1073183886
Environmental Ethics,jour.1129216,10.5840/enviroethics201638221,pub.1073183885
Environmental Ethics,jour.1129216,10.5840/enviroethics201638220,pub.1073183884
Environmental Ethics,jour.1129216,10.5840/enviroethics201638219,pub.1073183883
Environmental Ethics,jour.1129216,10.5840/enviroethics201638218,pub.1073183882
Environmental Ethics,jour.1129216,10.5840/enviroethics201638217,pub.1073183881
Environmental Ethics,jour.1129216,10.5840/enviroethics20163819,pub.1073183874
Environmental Ethics,jour.1129216,10.5840/enviroethics20163818,pub.1073183873
Environmental Ethics,jour.1129216,10.5840/enviroethics201638110,pub.1073183866
Environmental Ethics,jour.1129216,10.5840/enviroethics201638439,pub.1090801775
Environmental Ethics,jour.1129216,10.5840/enviroethics201638438,pub.1090801774
Environmental Ethics,jour.1129216,10.5840/enviroethics201638437,pub.1090801773
Environmental Ethics,jour.1129216,10.5840/enviroethics201638436,pub.1090801772
Environmental Ethics,jour.1129216,10.5840/enviroethics201638435,pub.1090801771
Environmental Ethics,jour.1129216,10.5840/enviroethics201638434,pub.1090801770
Environmental Ethics,jour.1129216,10.5840/enviroethics201638330,pub.1084475318
Environmental Ethics,jour.1129216,10.5840/enviroethics201638329,pub.1084475317
Environmental Ethics,jour.1129216,10.5840/enviroethics201638328,pub.1084475316
Environmental Ethics,jour.1129216,10.5840/enviroethics201638327,pub.1084475315
Environmental Ethics,jour.1129216,10.5840/enviroethics201638326,pub.1084475314
Environmental Ethics,jour.1129216,10.5840/enviroethics201638325,pub.1084475313
Environmental Ethics,jour.1129216,10.5840/enviroethics201638216,pub.1073183880
Environmental Ethics,jour.1129216,10.5840/enviroethics201638215,pub.1073183879
Environmental Ethics,jour.1129216,10.5840/enviroethics201638214,pub.1073183878
Environmental Ethics,jour.1129216,10.5840/enviroethics201638213,pub.1073183877
Environmental Ethics,jour.1129216,10.5840/enviroethics201638212,pub.1073183876
Environmental Ethics,jour.1129216,10.5840/enviroethics20163817,pub.1073183872
Environmental Ethics,jour.1129216,10.5840/enviroethics20163816,pub.1073183871
Environmental Ethics,jour.1129216,10.5840/enviroethics20163815,pub.1073183870
Environmental Ethics,jour.1129216,10.5840/enviroethics20163814,pub.1073183869
Environmental Ethics,jour.1129216,10.5840/enviroethics20163813,pub.1073183868
Environmental Ethics,jour.1129216,10.5840/enviroethics20163812,pub.1073183867
Environmental Ethics,jour.1129216,10.5840/enviroethics201537448,pub.1073183864
Environmental Ethics,jour.1129216,10.5840/enviroethics201537447,pub.1073183863
Environmental Ethics,jour.1129216,10.5840/enviroethics201537446,pub.1073183862
Environmental Ethics,jour.1129216,10.5840/enviroethics201537445,pub.1073183861
Environmental Ethics,jour.1129216,10.5840/enviroethics201537337,pub.1073183853
Environmental Ethics,jour.1129216,10.5840/enviroethics201537336,pub.1073183852
Environmental Ethics,jour.1129216,10.5840/enviroethics201537335,pub.1073183851
Environmental Ethics,jour.1129216,10.5840/enviroethics201537334,pub.1073183850
Environmental Ethics,jour.1129216,10.5840/enviroethics201537330,pub.1073183846
Environmental Ethics,jour.1129216,10.5840/enviroethics201537226,pub.1073183842
Environmental Ethics,jour.1129216,10.5840/enviroethics201537225,pub.1073183841
Environmental Ethics,jour.1129216,10.5840/enviroethics201537224,pub.1073183840
Environmental Ethics,jour.1129216,10.5840/enviroethics201537223,pub.1073183839
Environmental Ethics,jour.1129216,10.5840/enviroethics201537222,pub.1073183838
Environmental Ethics,jour.1129216,10.5840/enviroethics201537221,pub.1073183837
Environmental Ethics,jour.1129216,10.5840/enviroethics201537220,pub.1073183836
Environmental Ethics,jour.1129216,10.5840/enviroethics20153719,pub.1073183828
Environmental Ethics,jour.1129216,10.5840/enviroethics20153718,pub.1073183827
Environmental Ethics,jour.1129216,10.5840/enviroethics201537112,pub.1073183820
Environmental Ethics,jour.1129216,10.5840/enviroethics201537111,pub.1073183819
Environmental Ethics,jour.1129216,10.5840/enviroethics201537110,pub.1073183818
Environmental Ethics,jour.1129216,10.5840/enviroethics201537444,pub.1073183860
Environmental Ethics,jour.1129216,10.5840/enviroethics201537443,pub.1073183859
Environmental Ethics,jour.1129216,10.5840/enviroethics201537442,pub.1073183858
Environmental Ethics,jour.1129216,10.5840/enviroethics201537441,pub.1073183857
Environmental Ethics,jour.1129216,10.5840/enviroethics201537440,pub.1073183856
Environmental Ethics,jour.1129216,10.5840/enviroethics201537439,pub.1073183855
Environmental Ethics,jour.1129216,10.5840/enviroethics201537333,pub.1073183849
Environmental Ethics,jour.1129216,10.5840/enviroethics201537332,pub.1073183848
Environmental Ethics,jour.1129216,10.5840/enviroethics201537331,pub.1073183847
Environmental Ethics,jour.1129216,10.5840/enviroethics201537329,pub.1073183845
Environmental Ethics,jour.1129216,10.5840/enviroethics201537328,pub.1073183844
Environmental Ethics,jour.1129216,10.5840/enviroethics201537219,pub.1073183835
Environmental Ethics,jour.1129216,10.5840/enviroethics201537218,pub.1073183834
Environmental Ethics,jour.1129216,10.5840/enviroethics201537217,pub.1073183833
Environmental Ethics,jour.1129216,10.5840/enviroethics201537216,pub.1073183832
Environmental Ethics,jour.1129216,10.5840/enviroethics201537215,pub.1073183831
Environmental Ethics,jour.1129216,10.5840/enviroethics201537214,pub.1073183830
Environmental Ethics,jour.1129216,10.5840/enviroethics20153717,pub.1073183826
Environmental Ethics,jour.1129216,10.5840/enviroethics20153716,pub.1073183825
Environmental Ethics,jour.1129216,10.5840/enviroethics20153715,pub.1073183824
Environmental Ethics,jour.1129216,10.5840/enviroethics20153714,pub.1073183823
Environmental Ethics,jour.1129216,10.5840/enviroethics20153713,pub.1073183822
Environmental Ethics,jour.1129216,10.5840/enviroethics20153712,pub.1073183821
Environmental Ethics,jour.1129216,10.5840/enviroethics201436454,pub.1073183816
Environmental Ethics,jour.1129216,10.5840/enviroethics201436453,pub.1073183815
Environmental Ethics,jour.1129216,10.5840/enviroethics201436452,pub.1073183814
Environmental Ethics,jour.1129216,10.5840/enviroethics201436451,pub.1073183813
Environmental Ethics,jour.1129216,10.5840/enviroethics201436342,pub.1073183804
Environmental Ethics,jour.1129216,10.5840/enviroethics201436341,pub.1073183803
Environmental Ethics,jour.1129216,10.5840/enviroethics201436340,pub.1073183802
Environmental Ethics,jour.1129216,10.5840/enviroethics201436339,pub.1073183801
Environmental Ethics,jour.1129216,10.5840/enviroethics201436338,pub.1073183800
Environmental Ethics,jour.1129216,10.5840/enviroethics201436337,pub.1073183799
Environmental Ethics,jour.1129216,10.5840/enviroethics201436336,pub.1073183798
Environmental Ethics,jour.1129216,10.5840/enviroethics201436227,pub.1073183789
Environmental Ethics,jour.1129216,10.5840/enviroethics201436226,pub.1073183788
Environmental Ethics,jour.1129216,10.5840/enviroethics201436225,pub.1073183787
Environmental Ethics,jour.1129216,10.5840/enviroethics201436224,pub.1073183786
Environmental Ethics,jour.1129216,10.5840/enviroethics201436223,pub.1073183785
Environmental Ethics,jour.1129216,10.5840/enviroethics201436222,pub.1073183784
Environmental Ethics,jour.1129216,10.5840/enviroethics201436221,pub.1073183783
Environmental Ethics,jour.1129216,10.5840/enviroethics201436214,pub.1073183776
Environmental Ethics,jour.1129216,10.5840/enviroethics20143619,pub.1073183774
Environmental Ethics,jour.1129216,10.5840/enviroethics20143618,pub.1073183773
Environmental Ethics,jour.1129216,10.5840/enviroethics20143617,pub.1073183772
Environmental Ethics,jour.1129216,10.5840/enviroethics20143612,pub.1073183767
Environmental Ethics,jour.1129216,10.5840/enviroethics201436112,pub.1073183766
Environmental Ethics,jour.1129216,10.5840/enviroethics201436111,pub.1073183765
Environmental Ethics,jour.1129216,10.5840/enviroethics201436110,pub.1073183764
Environmental Ethics,jour.1129216,10.5840/enviroethics201436450,pub.1073183812
Environmental Ethics,jour.1129216,10.5840/enviroethics201436449,pub.1073183811
Environmental Ethics,jour.1129216,10.5840/enviroethics201436448,pub.1073183810
Environmental Ethics,jour.1129216,10.5840/enviroethics201436447,pub.1073183809
Environmental Ethics,jour.1129216,10.5840/enviroethics201436446,pub.1073183808
Environmental Ethics,jour.1129216,10.5840/enviroethics201436445,pub.1073183807
Environmental Ethics,jour.1129216,10.5840/enviroethics201436444,pub.1073183806
Environmental Ethics,jour.1129216,10.5840/enviroethics201436335,pub.1073183797
Environmental Ethics,jour.1129216,10.5840/enviroethics201436334,pub.1073183796
Environmental Ethics,jour.1129216,10.5840/enviroethics201436333,pub.1073183795
Environmental Ethics,jour.1129216,10.5840/enviroethics201436332,pub.1073183794
Environmental Ethics,jour.1129216,10.5840/enviroethics201436331,pub.1073183793
Environmental Ethics,jour.1129216,10.5840/enviroethics201436330,pub.1073183792
Environmental Ethics,jour.1129216,10.5840/enviroethics201436329,pub.1073183791
Environmental Ethics,jour.1129216,10.5840/enviroethics201436220,pub.1073183782
Environmental Ethics,jour.1129216,10.5840/enviroethics201436219,pub.1073183781
Environmental Ethics,jour.1129216,10.5840/enviroethics201436218,pub.1073183780
Environmental Ethics,jour.1129216,10.5840/enviroethics201436217,pub.1073183779
Environmental Ethics,jour.1129216,10.5840/enviroethics201436216,pub.1073183778
Environmental Ethics,jour.1129216,10.5840/enviroethics201436215,pub.1073183777
Environmental Ethics,jour.1129216,10.5840/enviroethics20143616,pub.1073183771
Environmental Ethics,jour.1129216,10.5840/enviroethics20143615,pub.1073183770
Environmental Ethics,jour.1129216,10.5840/enviroethics20143614,pub.1073183769
Environmental Ethics,jour.1129216,10.5840/enviroethics20143613,pub.1073183768
Environmental Hazards,jour.1142745,10.1080/17477891.2018.1549970,pub.1110511365
Environmental Hazards,jour.1142745,10.1080/17477891.2018.1463912,pub.1103382715
Environmental Hazards,jour.1142745,10.1080/17477891.2018.1461605,pub.1103186949
Environmental Hazards,jour.1142745,10.1080/17477891.2018.1430554,pub.1100692811
Environmental Hazards,jour.1142745,10.1080/17477891.2018.1426554,pub.1100552368
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1407743,pub.1093083074
Environmental Hazards,jour.1142745,10.1080/17477891.2018.1511405,pub.1106258333
Environmental Hazards,jour.1142745,10.1080/17477891.2018.1500878,pub.1105873437
Environmental Hazards,jour.1142745,10.1080/17477891.2018.1498763,pub.1105571659
Environmental Hazards,jour.1142745,10.1080/17477891.2018.1492896,pub.1105250416
Environmental Hazards,jour.1142745,10.1080/17477891.2018.1491383,pub.1105157257
Environmental Hazards,jour.1142745,10.1080/17477891.2018.1491382,pub.1105051713
Environmental Hazards,jour.1142745,10.1080/17477891.2018.1485547,pub.1104526260
Environmental Hazards,jour.1142745,10.1080/17477891.2018.1456397,pub.1103205811
Environmental Hazards,jour.1142745,10.1080/17477891.2018.1436513,pub.1100945092
Environmental Hazards,jour.1142745,10.1080/17477891.2018.1425204,pub.1100352676
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1415864,pub.1099716079
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1410462,pub.1093158821
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1383879,pub.1092092938
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1398630,pub.1092622636
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1398062,pub.1092581790
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1382319,pub.1092016601
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1381582,pub.1092005418
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1351914,pub.1090972490
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1406841,pub.1093050403
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1339012,pub.1090860398
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1343177,pub.1090547292
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1340869,pub.1090399985
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1340868,pub.1090399984
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1328350,pub.1085547175
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1314246,pub.1085294998
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1301358,pub.1084168731
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1298983,pub.1084168730
Environmental Hazards,jour.1142745,10.1080/17477891.2017.1298510,pub.1084168728
Environmental Hazards,jour.1142745,10.1080/17477891.2016.1277967,pub.1087175687
