SO,SO_id,DI,dimensions_id
Global Policy,jour.1045082,10.1111/1758-5899.12623,pub.1110261824
Global Policy,jour.1045082,10.1111/1758-5899.12622,pub.1110261365
Global Policy,jour.1045082,10.1111/1758-5899.12620,pub.1110260140
Global Policy,jour.1045082,10.1111/1758-5899.12621,pub.1110260014
Global Policy,jour.1045082,10.1111/1758-5899.12625,pub.1110258470
Global Policy,jour.1045082,10.1111/1758-5899.12589,pub.1110258201
Global Policy,jour.1045082,10.1111/1758-5899.12624,pub.1110256990
Global Policy,jour.1045082,10.1111/1758-5899.12618,pub.1110012426
Global Policy,jour.1045082,10.1111/1758-5899.12617,pub.1110011799
Global Policy,jour.1045082,10.1111/1758-5899.12586,pub.1110011251
Global Policy,jour.1045082,10.1111/1758-5899.12587,pub.1110010775
Global Policy,jour.1045082,10.1111/1758-5899.12616,pub.1110008928
Global Policy,jour.1045082,10.1111/1758-5899.12590,pub.1107447386
Global Policy,jour.1045082,10.1111/1758-5899.12600,pub.1107345312
Global Policy,jour.1045082,10.1111/1758-5899.12585,pub.1106289943
Global Policy,jour.1045082,10.1111/1758-5899.12588,pub.1106288180
Global Policy,jour.1045082,10.1111/1758-5899.12584,pub.1106285102
Global Policy,jour.1045082,10.1111/1758-5899.12583,pub.1106271649
Global Policy,jour.1045082,10.1111/1758-5899.12577,pub.1105968941
Global Policy,jour.1045082,10.1111/1758-5899.12576,pub.1105419886
Global Policy,jour.1045082,10.1111/1758-5899.12578,pub.1105299356
Global Policy,jour.1045082,10.1111/1758-5899.12575,pub.1104888940
Global Policy,jour.1045082,10.1111/1758-5899.12573,pub.1104559290
Global Policy,jour.1045082,10.1111/1758-5899.12566,pub.1103779435
Global Policy,jour.1045082,10.1111/1758-5899.12565,pub.1103683433
Global Policy,jour.1045082,10.1111/1758-5899.12546,pub.1103198739
Global Policy,jour.1045082,10.1111/1758-5899.12519,pub.1103197984
Global Policy,jour.1045082,10.1111/1758-5899.12520,pub.1103195786
Global Policy,jour.1045082,10.1111/1758-5899.12515,pub.1103194391
Global Policy,jour.1045082,10.1111/1758-5899.12614,pub.1110223826
Global Policy,jour.1045082,10.1111/1758-5899.12613,pub.1110222877
Global Policy,jour.1045082,10.1111/1758-5899.12610,pub.1110222299
Global Policy,jour.1045082,10.1111/1758-5899.12612,pub.1110221827
Global Policy,jour.1045082,10.1111/1758-5899.12611,pub.1110221003
Global Policy,jour.1045082,10.1111/1758-5899.12615,pub.1110220625
Global Policy,jour.1045082,10.1111/1758-5899.12619,pub.1110219484
Global Policy,jour.1045082,10.1111/1758-5899.12569,pub.1104292425
Global Policy,jour.1045082,10.1111/1758-5899.12574,pub.1104287701
Global Policy,jour.1045082,10.1111/1758-5899.12570,pub.1104141097
Global Policy,jour.1045082,10.1111/1758-5899.12567,pub.1103680220
Global Policy,jour.1045082,10.1111/1758-5899.12563,pub.1103470887
Global Policy,jour.1045082,10.1111/1758-5899.12558,pub.1103435541
Global Policy,jour.1045082,10.1111/1758-5899.12553,pub.1103387241
Global Policy,jour.1045082,10.1111/1758-5899.12559,pub.1103271219
Global Policy,jour.1045082,10.1111/1758-5899.12551,pub.1103263028
Global Policy,jour.1045082,10.1111/1758-5899.12552,pub.1103262814
Global Policy,jour.1045082,10.1111/1758-5899.12550,pub.1103260502
Global Policy,jour.1045082,10.1111/1758-5899.12547,pub.1103258966
Global Policy,jour.1045082,10.1111/1758-5899.12555,pub.1103248913
Global Policy,jour.1045082,10.1111/1758-5899.12549,pub.1103246198
Global Policy,jour.1045082,10.1111/1758-5899.12554,pub.1103194293
Global Policy,jour.1045082,10.1111/1758-5899.12572,pub.1104409924
Global Policy,jour.1045082,10.1111/1758-5899.12568,pub.1104408352
Global Policy,jour.1045082,10.1111/1758-5899.12571,pub.1104407907
Global Policy,jour.1045082,10.1111/1758-5899.12564,pub.1104402619
Global Policy,jour.1045082,10.1111/1758-5899.12561,pub.1104400999
Global Policy,jour.1045082,10.1111/1758-5899.12556,pub.1104400988
Global Policy,jour.1045082,10.1111/1758-5899.12562,pub.1104398509
Global Policy,jour.1045082,10.1111/1758-5899.12531,pub.1100336304
Global Policy,jour.1045082,10.1111/1758-5899.12560,pub.1103588493
Global Policy,jour.1045082,10.1111/1758-5899.12557,pub.1103253835
Global Policy,jour.1045082,10.1111/1758-5899.12548,pub.1103252493
Global Policy,jour.1045082,10.1111/1758-5899.12544,pub.1101372235
Global Policy,jour.1045082,10.1111/1758-5899.12538,pub.1101316871
Global Policy,jour.1045082,10.1111/1758-5899.12540,pub.1101262442
Global Policy,jour.1045082,10.1111/1758-5899.12542,pub.1101165317
Global Policy,jour.1045082,10.1111/1758-5899.12545,pub.1101105327
Global Policy,jour.1045082,10.1111/1758-5899.12543,pub.1101104908
Global Policy,jour.1045082,10.1111/1758-5899.12530,pub.1100336303
Global Policy,jour.1045082,10.1111/1758-5899.12532,pub.1100315003
Global Policy,jour.1045082,10.1111/1758-5899.12528,pub.1100232140
Global Policy,jour.1045082,10.1111/1758-5899.12529,pub.1100079028
Global Policy,jour.1045082,10.1111/1758-5899.12524,pub.1101042788
Global Policy,jour.1045082,10.1111/1758-5899.12541,pub.1101041308
Global Policy,jour.1045082,10.1111/1758-5899.12525,pub.1101040517
Global Policy,jour.1045082,10.1111/1758-5899.12521,pub.1101039908
Global Policy,jour.1045082,10.1111/1758-5899.12522,pub.1101037136
Global Policy,jour.1045082,10.1111/1758-5899.12527,pub.1101036959
Global Policy,jour.1045082,10.1111/1758-5899.12526,pub.1101033726
Global Policy,jour.1045082,10.1111/1758-5899.12535,pub.1101032916
Global Policy,jour.1045082,10.1111/1758-5899.12537,pub.1101032710
Global Policy,jour.1045082,10.1111/1758-5899.12534,pub.1101032489
Global Policy,jour.1045082,10.1111/1758-5899.12536,pub.1100717798
