SO,SO_id,DI,dimensions_id
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2018-0055,pub.1107714625
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-04-2018-0110,pub.1106921896
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-01-2018-0021,pub.1106135814
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-11-2017-0361,pub.1104571034
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2018-0048,pub.1104186331
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-12-2017-0398,pub.1103933194
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-11-2017-0363,pub.1103933193
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-01-2018-0033,pub.1103614946
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-10-2018-401,pub.1107364328
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0079,pub.1092120646
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-03-2017-0128,pub.1091667076
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-03-2017-0104,pub.1091016949
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0077,pub.1091016948
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-03-2017-0089,pub.1090756317
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-11-2016-0188,pub.1090639197
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0074,pub.1090255068
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-08-2018-400,pub.1106024156
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0075,pub.1101010500
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-03-2017-0084,pub.1099823463
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-03-2017-0143,pub.1093035778
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0067,pub.1092202527
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0046,pub.1091458275
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-01-2017-0001,pub.1091314961
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0062,pub.1091001827
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0053,pub.1090837936
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-06-2018-399,pub.1104480013
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0057,pub.1100905034
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-03-2017-0088,pub.1100580387
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-05-2017-0160,pub.1099939814
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0073,pub.1093159521
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0063,pub.1092718140
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0043,pub.1092524846
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-03-2017-0115,pub.1092263515
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-01-2017-0014,pub.1091268275
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-03-2017-0092,pub.1103933192
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-03-2017-0105,pub.1103819269
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-01-2018-0003,pub.1101640532
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-08-2017-0249,pub.1101430850
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-11-2017-0332,pub.1101247161
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-07-2017-0232,pub.1101227518
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-10-2017-0306,pub.1101193998
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0042,pub.1101193997
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-05-2017-0180,pub.1100885148
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-07-2017-0221,pub.1100299917
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-07-2017-0220,pub.1099823461
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-03-2017-0130,pub.1100254287
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-08-2017-0243,pub.1100180297
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0051,pub.1100133577
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-05-2017-0161,pub.1099823478
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-05-2017-0165,pub.1099823475
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-05-2017-0178,pub.1099776834
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-06-2017-0206,pub.1092833596
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-05-2017-0173,pub.1092606082
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-03-2017-0097,pub.1093035777
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-11-2017-214,pub.1092447973
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-01-2017-0018,pub.1091655496
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-03-2017-0114,pub.1091001828
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0030,pub.1091001826
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-03-2017-0126,pub.1090972988
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-03-2017-0095,pub.1090972987
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-01-2017-0023,pub.1090972986
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0034,pub.1090837935
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-08-2016-0125,pub.1090548036
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-10-2016-0155,pub.1090511534
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-12-2016-0213,pub.1090432043
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-11-2016-0186,pub.1090432042
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-10-2016-0163,pub.1090432038
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0044,pub.1090432037
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0035,pub.1090432036
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-02-2017-0029,pub.1090432035
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-01-2017-0002,pub.1090257596
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-01-2017-0020,pub.1090255932
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-11-2016-0185,pub.1090249062
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-10-2016-0153,pub.1090249061
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-12-2016-0193,pub.1091163708
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-12-2016-0192,pub.1091163707
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-11-2016-0189,pub.1091163706
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-11-2016-0174,pub.1090432041
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-11-2016-0171,pub.1090432040
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-10-2016-0167,pub.1090432039
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-01-2017-0003,pub.1090432034
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-12-2016-0197,pub.1090223306
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-12-2016-0211,pub.1090124090
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-12-2016-0206,pub.1090124089
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-12-2016-0202,pub.1086056684
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-12-2016-0191,pub.1086052558
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-11-2016-0172,pub.1084948281
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-10-2016-0168,pub.1084948280
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-10-2016-0166,pub.1084948279
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-10-2016-0160,pub.1084948278
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-09-2016-0145,pub.1084948277
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-09-2016-0143,pub.1084948276
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-09-2016-0138,pub.1084948275
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-09-2016-0137,pub.1084948274
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-09-2016-0136,pub.1084948273
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-08-2016-0131,pub.1084948272
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-07-2016-0112,pub.1084948271
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-07-2016-0103,pub.1084948270
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-05-2016-0069,pub.1051805250
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-06-2016-0092,pub.1051421010
Journal of Small Business and Enterprise Development,jour.1139207,10.1108/jsbed-12-2015-0173,pub.1045822637
