SO,SO_id,DI,dimensions_id
Journal of Accounting and Economics,jour.1138469,10.1016/s0165-4101(18)30119-8,pub.1110223808
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.08.013,pub.1106857635
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.08.002,pub.1106857634
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.08.012,pub.1106286706
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.08.010,pub.1106173025
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.08.009,pub.1106159474
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.08.007,pub.1106132671
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.08.005,pub.1106132670
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.08.001,pub.1106119515
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.08.008,pub.1106087637
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.08.006,pub.1106047960
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.08.003,pub.1106046899
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.08.004,pub.1105976543
Journal of Accounting and Economics,jour.1138469,10.1016/s0165-4101(18)30054-5,pub.1106748392
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.07.001,pub.1105299375
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.06.001,pub.1105142754
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.06.002,pub.1104593560
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.05.003,pub.1104294541
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.05.002,pub.1104242658
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.04.001,pub.1104162855
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.05.001,pub.1104035089
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.04.002,pub.1103658375
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.03.002,pub.1101842220
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.03.001,pub.1101407523
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.02.001,pub.1101208998
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.01.003,pub.1101079640
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.01.004,pub.1100752046
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2017.11.003,pub.1100113053
Journal of Accounting and Economics,jour.1138469,10.1016/s0165-4101(18)30027-2,pub.1103267359
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.02.002,pub.1101244176
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.01.005,pub.1100775536
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2018.01.002,pub.1100287466
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2017.12.001,pub.1099912080
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2017.11.006,pub.1092957941
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2017.11.007,pub.1092868631
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2017.11.001,pub.1092830838
Journal of Accounting and Economics,jour.1138469,10.1016/s0165-4101(18)30012-0,pub.1100859235
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2017.11.014,pub.1092996959
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2017.11.005,pub.1092957940
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2017.11.004,pub.1092957939
Journal of Accounting and Economics,jour.1138469,10.1016/j.jacceco.2017.11.002,pub.1092957938
