SO,SO_id,DI,dimensions_id
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0195-7,pub.1099732240
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0196-6,pub.1099697114
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0190-z,pub.1093059346
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0192-x,pub.1093057640
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0193-9,pub.1092910469
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0191-y,pub.1092749384
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0186-8,pub.1092654924
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0189-5,pub.1092500793
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0187-7,pub.1092418867
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0185-9,pub.1092332343
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0188-6,pub.1099691291
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0184-x,pub.1092334355
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0183-y,pub.1091579023
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0182-z,pub.1091490812
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0181-0,pub.1091425122
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0180-1,pub.1091415435
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0179-7,pub.1091385021
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0178-8,pub.1091322529
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0177-9,pub.1091160699
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0070-y,pub.1018360959
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0172-1,pub.1091293449
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0173-0,pub.1090955828
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0174-z,pub.1090946099
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0169-9,pub.1090913473
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0170-3,pub.1090592683
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0164-1,pub.1085984282
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0165-0,pub.1085936032
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0163-2,pub.1085865579
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0158-z,pub.1085431527
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0159-y,pub.1085424475
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0156-1,pub.1085138625
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0154-3,pub.1084860533
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0152-5,pub.1085021301
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0150-7,pub.1084935100
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0149-0,pub.1084518504
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0148-1,pub.1084025996
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0147-2,pub.1084025995
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0146-3,pub.1084025994
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0143-6,pub.1084025992
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0141-8,pub.1084025991
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0139-2,pub.1084025989
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0138-3,pub.1084025988
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0137-4,pub.1084025987
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0136-5,pub.1084025986
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0135-6,pub.1084025985
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0080-9,pub.1008275186
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0175-y,pub.1091288566
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0157-0,pub.1091081560
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0167-y,pub.1086155568
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0153-4,pub.1085040198
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0061-z,pub.1014467652
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0003-9,pub.1005988329
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0168-x,pub.1086114200
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0160-5,pub.1085430127
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0142-7,pub.1084807655
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0077-4,pub.1002326044
Environmental and Resource Economics,jour.1049212,10.1007/s10640-018-0227-y,pub.1101017521
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0161-4,pub.1085611200
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0099-y,pub.1027255086
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0102-7,pub.1008177305
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0125-8,pub.1085114887
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0132-9,pub.1084025982
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0131-x,pub.1084025981
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0130-y,pub.1084025980
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0129-4,pub.1084025979
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0128-5,pub.1084025978
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0127-6,pub.1084025977
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0124-9,pub.1084025975
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0123-x,pub.1084025974
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0122-y,pub.1084025973
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0121-z,pub.1084025972
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0120-0,pub.1084025971
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0119-6,pub.1084025970
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0118-7,pub.1084025969
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0117-8,pub.1083918591
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0114-y,pub.1074236021
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0113-z,pub.1053891996
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0111-1,pub.1051312002
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0110-2,pub.1033724524
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0108-1,pub.1033471857
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0115-x,pub.1011510919
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0109-0,pub.1006189001
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0112-0,pub.1004848988
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0101-8,pub.1083805789
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0103-6,pub.1083765787
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0095-2,pub.1045910304
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0098-z,pub.1034799695
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0105-4,pub.1029653340
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0096-1,pub.1029218190
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0097-0,pub.1013632827
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0106-3,pub.1002687940
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0107-2,pub.1001928915
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0209-5,pub.1100247034
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0207-7,pub.1101267422
Environmental and Resource Economics,jour.1049212,10.1007/s10640-018-0229-9,pub.1101223660
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0212-x,pub.1100555462
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0211-y,pub.1100316466
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0213-9,pub.1100315370
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0208-6,pub.1100198226
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0206-8,pub.1100192529
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0214-8,pub.1100153043
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0078-3,pub.1001753724
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0116-9,pub.1074228955
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0100-9,pub.1016959942
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0073-8,pub.1014597266
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0194-8,pub.1092818547
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0083-6,pub.1044668234
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0076-5,pub.1044513330
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0075-6,pub.1033850222
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0104-5,pub.1031690627
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0081-8,pub.1031227040
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0079-2,pub.1011086361
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0084-5,pub.1010598971
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0082-7,pub.1005804951
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0064-9,pub.1051266611
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0065-8,pub.1036305873
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0069-4,pub.1030265003
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0072-9,pub.1028930335
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0071-x,pub.1010885334
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0067-6,pub.1006770732
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0068-5,pub.1004608043
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0066-7,pub.1000318539
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0056-9,pub.1053612962
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0058-7,pub.1052751878
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0063-x,pub.1049720935
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0050-2,pub.1046118337
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0062-y,pub.1040326018
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0052-0,pub.1036655086
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0055-x,pub.1033010199
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0051-1,pub.1023679252
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0060-0,pub.1010633510
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0048-9,pub.1008028706
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0049-8,pub.1006158543
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0057-8,pub.1002523711
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0031-5,pub.1048939757
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0032-4,pub.1047698159
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0026-2,pub.1045946367
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0035-1,pub.1036775848
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0040-4,pub.1035640819
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0047-x,pub.1029636345
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0044-0,pub.1027213188
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0039-x,pub.1025377604
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0053-z,pub.1023163140
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0030-6,pub.1011663204
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0034-2,pub.1010835812
Environmental and Resource Economics,jour.1049212,10.1007/s10640-015-9982-1,pub.1008747080
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0046-y,pub.1008279822
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0041-3,pub.1005174591
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0045-z,pub.1003798956
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0027-1,pub.1003273509
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0176-x,pub.1091321924
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0020-8,pub.1049472279
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0019-1,pub.1046330307
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0024-4,pub.1038763687
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0017-3,pub.1032842909
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0013-7,pub.1029528047
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0021-7,pub.1021284915
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0018-2,pub.1011716171
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0025-3,pub.1006040826
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0171-2,pub.1090949501
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0151-6,pub.1090362881
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0166-z,pub.1085932528
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0145-4,pub.1085559650
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0155-2,pub.1085053418
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0144-5,pub.1084025993
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0134-7,pub.1084025984
Environmental and Resource Economics,jour.1049212,10.1007/s10640-017-0133-8,pub.1084025983
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0006-6,pub.1043831241
Environmental and Resource Economics,jour.1049212,10.1007/s10640-015-9991-0,pub.1040179943
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0009-3,pub.1038007346
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0007-5,pub.1030443787
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0004-8,pub.1029775747
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0001-y,pub.1028293390
Environmental and Resource Economics,jour.1049212,10.1007/s10640-015-9992-z,pub.1023734816
Environmental and Resource Economics,jour.1049212,10.1007/s10640-015-9995-9,pub.1019538070
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0010-x,pub.1011628080
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0012-8,pub.1009913453
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0008-4,pub.1008252331
Environmental and Resource Economics,jour.1049212,10.1007/s10640-016-0011-9,pub.1007233880
